Gene.ID,logFC..Intercept.,logFC.meta.temperature28,logFC.meta.temperature36,logCPM,LR,PValue,FDR,tax_level,genus_tax_id,name,category
157688,-14.6811041718284,0,0,9.25968978622953,164.144976986688,2.33639907586707e-35,8.98889437839995e-35,1,32067,Leptotrichia hofstadii,bacteria
157691,-14.6811041718284,1.59723431526698,0,9.2642742700635,157.095800956977,7.75963337625432e-34,1.93128658456035e-33,1,32067,Leptotrichia shahii,bacteria
1584,-14.6811041718284,3.69881603467291,1.35062667973635,9.39727711302647,142.036719022768,1.37494300238502e-30,2.65506234943314e-30,1,1578,Lactobacillus delbrueckii,bacteria
1587,-14.6811041718284,0,0,9.25524059131662,164.144976990023,2.33639907199411e-35,8.98889437839995e-35,1,1578,Lactobacillus helveticus,bacteria
158836,-14.6811041718284,2.82489767131156,3.75817430189366,9.74117809746102,135.623386755615,3.31917869837882e-29,6.2420375521751e-29,1,547,Enterobacter hormaechei,bacteria
158899,-14.6811041718284,0,0,9.25968978622953,164.144976986688,2.33639907586707e-35,8.98889437839995e-35,1,202907,Collimonas fungivorans,bacteria
1590,-14.6811041718284,0,0,9.27307215917274,164.144976962831,2.33639910356813e-35,8.98889437839995e-35,1,1578,Lactobacillus plantarum,bacteria
1593482,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,149698,Massilia sp. YMA4,bacteria
1596,-14.6811041718284,0,0,9.25779875966422,164.144976978918,2.33639908488901e-35,8.98889437839995e-35,1,1578,Lactobacillus gasseri,bacteria
1597,-14.6811041718284,2.34699062348676,0,9.27937322071333,154.165604386569,3.32727210109883e-33,7.15804710344055e-33,1,1578,Lactobacillus paracasei,bacteria
1598,-14.6811041718284,0,0,9.25784588441456,164.144976978969,2.33639908482981e-35,8.98889437839995e-35,1,1578,Lactobacillus reuteri,bacteria
160386,-14.6811041718284,3.22918442145841,0,9.30974978879824,150.686412674527,1.87366653192195e-32,3.83094495776333e-32,1,1716,Corynebacterium casei,bacteria
1604,-12.6357020462796,-2.0454021255488,-2.0454021255488,9.27469781617393,155.857337332257,1.43573093045913e-33,3.25949724752883e-33,1,1578,Lactobacillus amylovorus,bacteria
160791,-14.6811041718284,0,0,9.26230607057658,164.144977089388,2.33639895661442e-35,8.98889437839995e-35,1,13687,Sphingomonas wittichii,bacteria
1609966,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1609958,Confluentimicrobium sp. EMB200-NS6,bacteria
1618633,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200,Candidatus Campbellbacteria bacterium GW2011_OD1_34_28,bacteria
161879,-12.6808429325756,0.0743173228657894,-0.811479533814581,9.33716794118967,141.154678798495,2.13050880173501e-30,4.10621964082007e-30,1,1716,Corynebacterium kroppenstedtii,bacteria
161895,-14.6811041718284,0,0,9.25626224701216,164.144976937912,2.336399132504e-35,8.98889437839995e-35,1,1716,Corynebacterium phocae,bacteria
161896,-14.6811041718284,0,0,9.26881251068626,164.144976973858,2.33639909076445e-35,8.98889437839995e-35,1,1716,Corynebacterium camporealensis,bacteria
161899,-14.6811041718284,0,0,9.2728725900815,164.144977058582,2.33639899238504e-35,8.98889437839995e-35,1,1716,Corynebacterium singulare,bacteria
1624,-14.6811041718284,0,0,9.27032890747452,164.144976955348,2.33639911225802e-35,8.98889437839995e-35,1,1578,Lactobacillus salivarius,bacteria
1629723,-14.6811041718284,0,0,9.25595087528903,164.144976937225,2.33639913330088e-35,8.98889437839995e-35,1,129337,Geobacillus sp. 12AMOR1,bacteria
1630693,-13.3947368918363,-1.28636727999204,-1.28636727999204,9.26980383122166,158.661007518238,3.56522516922968e-34,1.13367412321247e-33,1,113,Gemmata sp. SH-PL17,bacteria
1636152,-13.4048823545241,-1.27622181730424,-1.27622181730424,9.26915014059253,158.724520633909,3.45446740357369e-34,1.10542956914358e-33,1,118,Planctomyces sp. SH-PL62,bacteria
1636603,-14.6811041718284,2.05945204776331,0,9.30034612164891,155.248534450557,1.94282540161156e-33,4.33267266607279e-33,1,469,Acinetobacter sp. ACNIH1,bacteria
1639,-14.6811041718284,1.55362783691195,0,9.26313861840403,157.319364145167,6.94384503295048e-34,1.8714962397526e-33,1,1637,Listeria monocytogenes,bacteria
1639133,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,544,Citrobacter portucalensis,bacteria
1646498,-14.6811041718284,0,0,9.25355186232827,164.144976941084,2.33639912882038e-35,8.98889437839995e-35,1,469,Acinetobacter sp. TTH0-4,bacteria
1649877,-14.6811041718284,0,0,9.25731683116482,164.144976953324,2.33639911460832e-35,8.98889437839995e-35,1,286,Pseudomonas sp. CCOS 191,bacteria
1653478,-14.6811041718284,0,0,9.25307399412489,164.144976983034,2.33639908010907e-35,8.98889437839995e-35,1,1827,Rhodococcus sp. PBTS 1,bacteria
1653479,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1827,Rhodococcus sp. PBTS 2,bacteria
1654781,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium phage Moyashi,viruses
1655,-14.6811041718284,1.55362783691195,0,9.292528007311,157.319364154704,6.94384500004654e-34,1.8714962397526e-33,1,1654,Actinomyces naeslundii,bacteria
1656,-14.6811041718284,0,0,9.27145688949997,164.144976940559,2.33639912942971e-35,8.98889437839995e-35,1,1654,Actinomyces viscosus,bacteria
1658671,-12.6031535039033,-2.0779506679251,-2.0779506679251,9.27594631980305,155.675967972757,1.57111241098224e-33,3.55085495576254e-33,1,267408,Arsenicicoccus sp. oral taxon 190,bacteria
1660,-12.6808429325756,1.20926218081693,-2.00026123925282,9.34377638322809,142.726686924679,9.76107987317301e-31,1.89214779079969e-30,1,2529408,Schaalia odontolytica,bacteria
166587,-14.6811041718284,1.59723431526698,0,9.2642742700635,157.095800956977,7.75963337625432e-34,1.93128658456035e-33,1,-200,uncultured Chloroflexi bacterium,bacteria
1667168,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,36739,Dermabacter jinjuensis,bacteria
1670677,-5.39053188838263,0.297542934333631,-0.352850925827377,14.2610583813788,49.8947423895447,8.41236801576583e-11,1.48766087015648e-10,1,-200,Humaita-Tubiacanga virus,viruses
1675862,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,558017,Diatraea saccharalis granulovirus,viruses
1685,-14.6811041718284,1.03498149826098,0,9.25743289653503,159.245132860678,2.66706672625767e-34,8.7003341858499e-34,1,1678,Bifidobacterium breve,bacteria
1690815,-14.6811041718284,0,0,9.25273010752282,164.144977019009,2.33639903833661e-35,8.98889437839995e-35,1,1847,Pseudonocardia sp. HH130630-07,bacteria
169292,-14.6811041718284,2.90756202744075,0.859416869303815,9.35183635027198,147.181607168255,1.06833671955801e-31,2.11984923880803e-31,1,1716,Corynebacterium aurimucosum,bacteria
169430,-14.6811041718284,0,0,9.25362886006273,164.144977027983,2.33639902791622e-35,8.98889437839995e-35,1,1822464,Paraburkholderia hospita,bacteria
169765,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1763,Mycobacterium lacus,bacteria
1699624,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,497,Psychrobacter sp. P11G5,bacteria
1702043,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,57493,Kocuria sp. BT304,bacteria
1702250,-14.6811041718284,0.994319685561792,0,9.25645249772065,159.47295776484,2.38160069327496e-34,8.02894146762928e-34,1,286,Pseudomonas sp. IB20,bacteria
1703,-14.6811041718284,0,0,9.25895013187079,164.144976982442,2.33639908079641e-35,8.98889437839995e-35,1,1696,Brevibacterium linens,bacteria
1704499,-14.6811041718284,0,0,9.25273010752282,164.144977019009,2.33639903833661e-35,8.98889437839995e-35,1,762296,Methylovulum psychrotolerans,bacteria
1705,-14.6811041718284,0,0,9.26471811258466,164.144976987907,2.33639907445076e-35,8.98889437839995e-35,1,1716,Corynebacterium stationis,bacteria
170573,-13.1575167303181,-1.52358744151027,-1.52358744151027,9.26001801459505,158.385587300572,4.08809615451534e-34,1.27578975967538e-33,1,1279,Staphylococcus pettenkoferi,bacteria
170679,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,662,Vibrio chagasii,bacteria
1707785,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,149698,Massilia sp. WG5,bacteria
1710,-14.6811041718284,0,0,9.25807326167248,164.144976978685,2.33639908515923e-35,8.98889437839995e-35,1,157920,Cellulosimicrobium cellulans,bacteria
1714848,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,290174,Aquimarina sp. AD1,bacteria
1714849,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,290174,Aquimarina sp. AD10,bacteria
1714860,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,290174,Aquimarina sp. BL5,bacteria
1717,-14.6811041718284,4.02805534900822,0,9.37740480748676,147.426757495845,9.45869050492317e-32,1.88054438441076e-31,1,1716,Corynebacterium diphtheriae,bacteria
1719,-14.6811041718284,0,0,9.2688560553036,164.144976963889,2.33639910233989e-35,8.98889437839995e-35,1,1716,Corynebacterium pseudotuberculosis,bacteria
171953,-14.6811041718284,0,0,9.26807933461427,164.144976961153,2.33639910551658e-35,8.98889437839995e-35,1,-200,uncultured Acidobacteria bacterium,bacteria
1720344,-14.6811041718284,0,0,9.25492493668824,164.144977040919,2.33639901289549e-35,8.98889437839995e-35,1,497,Psychrobacter sp. AntiMn-1,bacteria
172042,-14.6811041718284,0.994319685561792,0,9.25645249772065,159.47295776484,2.38160069327496e-34,8.02894146762928e-34,1,32207,Rothia aeria,bacteria
172045,-12.2845429925815,5.393676000478,0.854050372504548,10.6483690398917,108.103134886459,2.80882590482177e-23,5.0922599137776e-23,1,308865,Elizabethkingia miricola,bacteria
1725,-12.6357020462796,-2.0454021255488,-2.0454021255488,9.31001203581413,155.857337422566,1.43573086604047e-33,3.25949724752883e-33,1,1716,Corynebacterium xerosis,bacteria
1727,-14.6811041718284,0,0,9.26115390869434,164.144976971438,2.33639909357392e-35,8.98889437839995e-35,1,1716,Corynebacterium variabile,bacteria
1735038,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1911577,Oryzomicrobium terrae,bacteria
1737359,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,2053,Gordonia sp. 1D,bacteria
1744,-14.6811041718284,0,1.20345697210853,9.26956713589235,158.093371474228,4.72692746678901e-34,1.45266551418394e-33,1,1743,Propionibacterium freudenreichii,bacteria
1747,-6.49241653294892,1.23060443560057,-1.28975064420922,13.3595419723038,63.452190548909,1.07494138046884e-13,1.91100689861128e-13,1,1912216,Cutibacterium acnes,bacteria
174707,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1883,uncultured Streptomyces sp.,bacteria
1748,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1912215,Acidipropionibacterium acidipropionici,bacteria
1756149,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,308865,Elizabethkingia bruuniana,bacteria
1758189,-14.6811041718284,0,0,9.26749070096168,164.144977045782,2.33639900724821e-35,8.98889437839995e-35,1,469,Acinetobacter sp. ACNIH2,bacteria
1758689,-14.6811041718284,0,0,9.25205238955361,164.144977043238,2.33639901020249e-35,8.98889437839995e-35,1,265976,Serinicoccus sp. JLT9,bacteria
1759399,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1301,Streptococcus sp. A12,bacteria
1763828,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1763827,Hankyongella ginsenosidimutans,bacteria
1764,-14.6811041718284,1.03498149826098,0,9.29397126725729,159.245132958643,2.66706659642796e-34,8.7003341858499e-34,1,1763,Mycobacterium avium,bacteria
1768242,-14.6811041718284,0,0,9.25318191529737,164.144976984842,2.33639907801007e-35,8.98889437839995e-35,1,318147,Paucibacter sp. KCTC 42545,bacteria
1773,-14.6811041718284,0,0,9.25884570210325,164.144976981952,2.33639908136547e-35,8.98889437839995e-35,1,1763,Mycobacterium tuberculosis,bacteria
178399,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,28253,Marinomonas primoryensis,bacteria
1784948,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200010662,Enterobacteria phage ECGD1,viruses
1793721,-14.6811041718284,0,0,9.25300619975828,164.144976962525,2.33639910392432e-35,8.98889437839995e-35,1,40323,Stenotrophomonas sp. KCTC 12332,bacteria
1794,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1866885,Mycolicibacterium gadium,bacteria
1795630,-14.6811041718284,0,0,9.26428691826918,164.144976950851,2.33639911747956e-35,8.98889437839995e-35,1,447237,Frondihabitans sp. PAMC 28766,bacteria
1796606,-14.6811041718284,1.65889161428728,0,9.26600292129747,156.771213609483,9.11760846318642e-34,2.17270677983955e-33,1,106589,Cupriavidus nantongensis,bacteria
1796613,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,816,Bacteroides caecimuris,bacteria
180282,-10.3054101696279,1.14638742091398,-2.24467829589893,10.1133009642956,114.358295968148,1.26541947131114e-24,2.3024238755986e-24,1,80865,Delftia tsuruhatensis,bacteria
1804,-14.6811041718284,0,0,9.25524059131662,164.144976990023,2.33639907199411e-35,8.98889437839995e-35,1,1866885,Mycolicibacterium gilvum,bacteria
1809410,-14.6811041718284,0,0,9.25914111833274,164.144976983413,2.33639907966941e-35,8.98889437839995e-35,1,303379,Herminiimonas arsenitoxidans,bacteria
1811301,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,33882,Microbacterium sp. ALBL_076,bacteria
1812935,-12.2086457610651,1.27017668983668,1.14502000136739,10.123861635379,122.811758020023,1.9134612668197e-26,3.51965138130338e-26,1,547,Enterobacter roggenkampii,bacteria
1816604,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200075787,Rhodocyclaceae bacterium ICHIJ1,bacteria
1816615,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200075787,Rhodocyclaceae bacterium ICHIAU1,bacteria
1823,-14.6811041718284,0,0,9.25385278881641,164.144977028438,2.33639902738773e-35,8.98889437839995e-35,1,1817,Nocardia otitidiscaviarum,bacteria
1827300,-14.6811041718284,0,0,9.26518969905981,164.144977072054,2.33639897674265e-35,8.98889437839995e-35,1,286,Pseudomonas sp. MYb193,bacteria
1827469,-14.6811041718284,3.35200221366477,2.20352298284415,9.36352412391547,139.944518319249,3.88528340711346e-30,7.41735923176206e-30,1,41275,Brevundimonas sp. GW460-12-10-14-LB2,bacteria
1828,-14.6811041718284,1.65889161428728,0,9.30557242400624,156.77121353331,9.11760880825526e-34,2.17270677983955e-33,1,1827,Rhodococcus fascians,bacteria
1830,-14.6811041718284,0,0,9.25273010752282,164.144977019009,2.33639903833661e-35,8.98889437839995e-35,1,1827,Rhodococcus ruber,bacteria
1833,-14.6811041718284,0,0,9.27341440506635,164.144976946324,2.33639912273565e-35,8.98889437839995e-35,1,1827,Rhodococcus erythropolis,bacteria
1836,-12.6357020462796,-1.05108243998701,-2.0454021255488,9.28222261714433,151.185318184563,1.462395289473e-32,3.02068535202619e-32,1,1835,Saccharopolyspora erythraea,bacteria
1842539,-14.6811041718284,0,0,9.27706551009646,164.144976960619,2.33639910613727e-35,8.98889437839995e-35,1,85413,Bosea sp. RAC05,bacteria
1844051,-14.6811041718284,0,0,9.25886967231506,164.144976980423,2.33639908314145e-35,8.98889437839995e-35,1,234,Brucella sp. 09RB8910,bacteria
1849967,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1883,Streptomyces sp. SAT1,bacteria
1850093,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,89966,Hymenobacter nivis,bacteria
1850374,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,99,Ancylobacter sp. TS-1,bacteria
1855336,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,52959,Polaribacter sp. KT25b,bacteria
185951,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,13687,Sphingomonas aerolata,bacteria
1867263,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,308865,Elizabethkingia occulta,bacteria
1869170,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,379,Rhizobium sp. S41,bacteria
1870984,-14.6811041718284,1.59723431526698,0,9.27207846487043,157.095800899285,7.75963359867996e-34,1.93128658456035e-33,1,165779,Anaerococcus mediterraneensis,bacteria
1871086,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,41275,Brevundimonas sp.,bacteria
1879049,-14.6811041718284,2.29007545028543,0,9.28103918596794,154.451992764417,2.88600952983199e-33,6.2831481772584e-33,1,469,Acinetobacter sp. WCHAc010034,bacteria
1879050,-13.4367292611738,0.245998678593378,-1.24437491065462,9.28187525227303,152.407347424094,7.96948127536744e-33,1.67359106782716e-32,1,469,Acinetobacter wuhouensis,bacteria
1885025,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,261933,Pleomorphomonas sp. SM30,bacteria
1886,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1883,Streptomyces albidoflavus,bacteria
1889,-12.7131486936719,-1.9679554781565,-1.9679554781565,9.29037259709792,156.276144955171,1.16601873220657e-33,2.72071039988418e-33,1,1883,Streptomyces ambofaciens,bacteria
1896175,-14.6811041718284,0,0,9.25417026199336,164.144977031163,2.33639902422423e-35,8.98889437839995e-35,1,52959,Polaribacter sp. KT 15,bacteria
1896196,-14.6811041718284,0,0,9.2529549460389,164.144977074006,2.33639897447564e-35,8.98889437839995e-35,1,1111,Porphyrobacter sp. LM 6,bacteria
189668,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1279,uncultured Staphylococcus sp.,bacteria
1898203,-14.6811041718284,1.51368004380889,0,9.27622243833959,157.519997872714,6.28501424216483e-34,1.79979953683979e-33,1,-200186803,Lachnospiraceae bacterium,bacteria
1898440,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,55968,Leucobacter sp.,bacteria
1898684,-14.6811041718284,0,0,9.26700369176572,164.144976957841,2.33639910936307e-35,8.98889437839995e-35,1,286,Pseudomonas sp. LPH1,bacteria
1902,-14.6811041718284,1.59723431526698,0,9.26903507691038,157.095800991908,7.75963324158123e-34,1.93128658456035e-33,1,1883,Streptomyces coelicolor,bacteria
1903186,-14.6811041718284,0,0,9.2535107879414,164.144976942255,2.33639912746065e-35,8.98889437839995e-35,1,43668,Brachybacterium sp. P6-10-X1,bacteria
1903704,-14.6811041718284,0,1.37572433250248,9.2782233799718,157.214090649174,7.31671815900232e-34,1.93128658456035e-33,1,432330,Tumebacillus avium,bacteria
1904944,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,40323,Stenotrophomonas sp. LM091,bacteria
190721,-14.6811041718284,2.33344416080545,0,9.27893794430193,154.227814775982,3.22601213687571e-33,7.00823326286792e-33,1,48736,Ralstonia insidiosa,bacteria
1907397,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,59732,Chryseobacterium sp. RU37D,bacteria
1912856,-14.6811041718284,0.973489413301839,0,9.25599495500269,159.585143804343,2.2524693221916e-34,7.80236796140597e-34,1,162289,Peptoniphilus sp. ING2-D1G,bacteria
1914525,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,165697,Sphingopyxis sp. FD7,bacteria
1914541,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,379,Rhizobium sp. Y9,bacteria
191493,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1716,Corynebacterium sphenisci,bacteria
191495,-14.6811041718284,0,0,9.26298609950645,164.144976996029,2.3363990650206e-35,8.98889437839995e-35,1,191494,Conexibacter woesei,bacteria
1915310,-14.6811041718284,0.994319685561792,0,9.2748583006816,159.472957776007,2.38160068005975e-34,8.02894146762928e-34,1,547,Enterobacter cloacae complex sp. ECNIH7,bacteria
1916,-14.6811041718284,0,0,9.25566451351883,164.144976936841,2.33639913374722e-35,8.98889437839995e-35,1,1883,Streptomyces lividans,bacteria
191863,-14.6811041718284,0,0,9.25556023761071,164.14497704279,2.33639901072258e-35,8.98889437839995e-35,1,295577,Chthoniobacter flavus,bacteria
192,-14.6811041718284,1.58883686261121,0,9.26405009398851,157.139231314568,7.59398428285597e-34,1.93128658456035e-33,1,191,Azospirillum brasilense,bacteria
1920109,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200000543,Enterobacteriaceae bacterium ENNIH2,bacteria
1920128,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200000543,Enterobacteriaceae bacterium ENNIH3,bacteria
1920191,-11.4279383138683,-0.689365875338432,-3.25316585796004,9.35492155065488,140.679178830113,2.69782824211117e-30,5.18971539703828e-30,1,80865,Delftia sp. HK171,bacteria
1922217,-14.6811041718284,0,0,9.26620593746189,164.144976950606,2.33639911776439e-35,8.98889437839995e-35,1,551,Candidatus Erwinia haradaeae,bacteria
1922246,-14.6811041718284,0,0,9.25623308522938,164.144976980764,2.33639908274588e-35,8.98889437839995e-35,1,1922243,Staphylococcus virus Sextaec,viruses
1922926,-14.6811041718284,0,0.894043425627358,9.25612522050699,159.203677617485,2.72257551329909e-34,8.82429619744527e-34,1,-200,Hubei mosquito virus 2,viruses
192843,-14.6811041718284,0,0,9.25826971791976,164.144976978882,2.33639908493105e-35,8.98889437839995e-35,1,28065,Rhodoferax ferrireducens,bacteria
1931,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1883,Streptomyces sp.,bacteria
1933220,-14.6811041718284,0,1.20078196903966,9.26969187954286,158.106524383233,4.69613595372594e-34,1.45205676115207e-33,1,28453,Sphingobacterium sp. B29,bacteria
1935379,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,55968,Leucobacter sp. DSM 101948,bacteria
1936029,-14.6811041718284,0,0,9.26298609950645,164.144976996029,2.3363990650206e-35,8.98889437839995e-35,1,1763,Mycobacterium sp. MS1601,bacteria
1938605,-14.6811041718284,0,0.840424639074268,9.25497460183386,159.514954519178,2.33241562678991e-34,8.0241465931885e-34,1,41275,Brevundimonas sp. LM2,bacteria
1940610,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1632780,Phreatobacter stygius,bacteria
1945662,-14.6811041718284,0.942836521482315,0,9.28351615958494,159.745222065618,2.08023962109318e-34,7.51570443749795e-34,1,265,Paracoccus contaminans,bacteria
195105,-14.6811041718284,1.49037358924799,0,9.29395966063924,157.635267430539,5.93516321343955e-34,1.74931128529267e-33,1,366614,Haematobacter massiliensis,bacteria
1961362,-14.6811041718284,0,0,9.26597630219196,164.144976974319,2.33639909022935e-35,8.98889437839995e-35,1,13687,Sphingomonas sp. NIC1,bacteria
196914,-14.6811041718284,0.942836521482315,0,9.25537112300017,159.745222096373,2.08023958930166e-34,7.51570443749795e-34,1,1865,Actinoplanes friuliensis,bacteria
1969806,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,2603324,Acidibrevibacterium fodinaquatile,bacteria
197162,-14.6811041718284,1.03498149826098,0,9.25743289653503,159.245132860678,2.66706672625767e-34,8.7003341858499e-34,1,53572,Deferribacter desulfuricans,bacteria
1977402,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,10861,Escherichia virus M13,viruses
1980001,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,157920,Cellulosimicrobium sp. TH-20,bacteria
1980610,-1.12024665412831,-0.412450332699972,0.559054592185075,19.018009836801,4.26704699976432,0.234034349925137,0.410987151088046,1,1980421,Phasi Charoen-like phasivirus,viruses
1982258,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium virus MrAK,viruses
1982260,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,1982251,Propionibacterium virus P91,viruses
1982268,-14.6811041718284,1.59723431526698,0,9.2642742700635,157.095800956977,7.75963337625432e-34,1.93128658456035e-33,1,1982251,Propionibacterium virus P104A,viruses
198431,-14.6811041718284,0.999249815186872,1.35062667973635,9.27735665270054,152.647345368693,7.07379458729894e-33,1.49483961090091e-32,1,-200,uncultured prokaryote,N/A
1985254,-14.6811041718284,0,0,9.25496230325128,164.144976988802,2.33639907341195e-35,8.98889437839995e-35,1,338,Xanthomonas phaseoli,bacteria
198620,-14.6811041718284,0,0,9.28830272240078,164.144976970424,2.33639909475193e-35,8.98889437839995e-35,1,286,Pseudomonas koreensis,bacteria
199591,-14.6811041718284,0,0,9.27973761040235,164.144976951066,2.33639911722989e-35,8.98889437839995e-35,1,1696,Brevibacterium luteolum,bacteria
199592,-14.6811041718284,1.52104336872596,0,9.28593629836861,157.483309525667,6.40063537921595e-34,1.80723832787935e-33,1,33882,Microbacterium paraoxydans,bacteria
2003121,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,28453,Sphingobacterium sp. G1-14,bacteria
2003551,-13.7284545092443,-0.952649662584051,-0.952649662584051,9.25405621051064,160.348957008321,1.54107249240198e-34,5.90646795566995e-34,1,1707,Cellulomonas sp. PSBB021,bacteria
200450,-14.6811041718284,0,0,9.25867228977823,164.1449769528,2.33639911521589e-35,8.98889437839995e-35,1,286,Pseudomonas trivialis,bacteria
2004644,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,469,Acinetobacter sp. WCHA45,bacteria
2004646,-14.6811041718284,1.65889161428728,0,9.26935827787799,156.771213619946,9.11760841578964e-34,2.17270677983955e-33,1,469,Acinetobacter sp. WCHA55,bacteria
200991,-12.6546777751426,-2.02642639668577,-2.02642639668577,9.27398919155401,155.961582889372,1.363263430143e-33,3.14455271758386e-33,1,1372,Planococcus rifietoensis,bacteria
2010277,-14.6811041718284,0,0,9.27587889023136,164.144977058524,2.33639899245251e-35,8.98889437839995e-35,1,-200,Culex rhabdo-like virus,viruses
2014887,-14.6811041718284,0.973489413301839,0,9.25599495500269,159.585143804343,2.2524693221916e-34,7.80236796140597e-34,1,963,Herbaspirillum robiniae,bacteria
2015076,-14.6811041718284,0.94955539337565,0,9.2636476779535,159.710619581559,2.11631706840309e-34,7.56470781897276e-34,1,59732,Chryseobacterium sp. T16E-39,bacteria
2017484,-14.6811041718284,0,0,9.26109659342393,164.144976955023,2.3363991126347e-35,8.98889437839995e-35,1,43668,Brachybacterium sp. VM2412,bacteria
2018067,-14.6811041718284,0,0,9.25411632702715,164.144977090867,2.33639895489774e-35,8.98889437839995e-35,1,286,Pseudomonas sp. FDAARGOS_380,bacteria
2020,-14.6811041718284,0,0,9.29409804270598,164.144977029306,2.33639902637977e-35,8.98889437839995e-35,1,2019,Thermomonospora curvata,bacteria
2023229,-14.6811041718284,0,0,9.25905455547919,164.144976982962,2.33639908019357e-35,8.98889437839995e-35,1,1111,Porphyrobacter sp. HT-58-2,bacteria
2025658,-14.6811041718284,1.55362783691195,0,9.26702146833115,157.319364167356,6.9438449563973e-34,1.8714962397526e-33,1,286,Pseudomonas sp. NS1(2017),bacteria
2025808,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,662,Vibrio qinghaiensis,bacteria
2027919,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,547,Enterobacter cloacae complex sp.,bacteria
202954,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,469,Acinetobacter tandoii,bacteria
2035,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,2034,Curtobacterium flaccumfaciens,bacteria
204039,-14.6811041718284,0,0,9.25690987710601,164.144976993896,2.33639906749711e-35,8.98889437839995e-35,1,204037,Dickeya dianthicola,bacteria
2040586,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,40323,Stenotrophomonas sp. Pemsol,bacteria
2042251,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200010662,Xanthomonas phage XacN1,viruses
2045,-13.4190256177831,0.291549282866658,-1.26207855404529,9.27518432963791,151.985649700679,9.82667621481438e-33,2.03812543714669e-32,1,2044,Pimelobacter simplex,bacteria
2045202,-14.6811041718284,0,0,9.24881777060748,0,1,1,1,-200000543,Enterobacteriaceae bacterium A-F18,bacteria
