Gene.ID,logFC,logCPM,LR,PValue,FDR,tax_id,tax_level,genus_tax_id,name
1671,-5.07558622979985,2.96237886297209,2.86306011787474e-07,0.99957307137522,1,645,1,642,Aeromonas salmonicida
1672,-24.0750023131613,2.63936503875573,-7.40563308454512e-08,1,1,155077,1,10,Cellvibrio japonicus
1673,-7.83464979069002,13.745249020762,0.830885451307466,0.362016616452571,1,1117645,1,308865,Elizabethkingia anophelis
1676,6.99444441325461,5.5212999629799,0.701152394688805,0.402396743671309,1,408,1,2282523,Methylorubrum extorquens
1678,-3.04333999724094,7.30467003066806,0.12740045643833,0.721142708915556,1,959,1,958,Bdellovibrio bacteriovorus
1680,15.0825126181804,7.77285398955173,2.98094815917469,0.0842499042447258,1,985,1,978,Cytophaga hutchinsonii
1682,-2.06559743281379,6.50444066065632,0.0588878952742249,0.808262380080469,1,1528099,1,1847725,Lawsonella clevelandensis
1684,2.28344347821089,7.2493715402396,0.0499253313784038,0.82319325365127,1,36809,1,670516,Mycobacteroides abscessus
1690,20.098539585999,4.78830709043536,1.76097582880175e-05,0.996651768450807,1,319707,1,1866885,Mycolicibacterium aubagnense
1695,55.10211608389,3.11386836917677,3.3776128560703e-08,0.999853362518319,1,565,1,1903434,Atlantibacter hermannii
1701,24.5739786293141,3.69565156704481,3.78650424124016,0.0516674496900031,0.94217114140594,2010267,1,-200,Aedes alboannulatus orthomyxo-like virus
1710,13.0666251654939,3.23705325249869,3.09836354743974,0.0783710370116271,1,155900,1,-200,uncultured organism
1711,-1.5780546553765,5.30461480868112,0.066454566112327,0.796570656162471,1,413882,1,-200,[Polyangium] brachysporum
172,36.9463373877626,3.60954491747933,6.77016806806882,0.00926941053032488,0.383135635253428,320497,1,320496,Neoasaia chiangmaiensis
1720,1.09811229602341,2.65251279178016,8.86424800228269e-09,0.999924879060651,1,2697033,1,1654741,Bombella sp. KACC 21507
1726,-17.6061610766879,2.55959934857875,1.57573984971293e-08,0.999899842766653,1,2697032,1,54066,Xylophilus sp. KACC 21265
1730,-46.8064911317849,5.80259192123874,7.67418005387831,0.00560165412580388,0.281596666864735,237258,1,501783,Cloacibacterium normanense
1731,1.47178671885631,6.89564093167128,0.0273175388219471,0.868723456140654,1,2303331,1,413435,Solimonas sp. K1W22B-7
1738,25.6187678956382,4.18482806912457,6.27015909239861,0.0122788117713176,0.439203651820208,1813871,1,1874621,Panacibacter ginsenosidivorans
1753,22.7680813093618,2.71070851776188,4.02049646908154e-08,0.999840014765911,1,256618,1,256616,Parvibaculum lavamentivorans
1754,7.91419144079726,2.70735364731183,2.84586576526635e-10,0.999986539931592,1,151783,1,106589,Cupriavidus campinensis
1755,-12.5806910791594,3.0634924490528,1.12129104107418,0.289640629180123,1,106590,1,106589,Cupriavidus necator
1757,28.0303251130529,2.73788649299001,-7.31536111686637e-08,1,1,2597770,1,286,Pseudomonas sp. BJP69
1758,-12.3686029665503,2.74398893854856,1.37412676792792e-08,0.999906469455994,1,658644,1,286,Pseudomonas sp. R5-89-07
1763,-1.58211356532511,2.58813549177397,5.69165905517366e-08,0.999809647100801,1,78327,1,286,Pseudomonas mosselii
1764,1.46767746878217,2.67492688141835,1.71794805936543e-07,0.999669291723741,1,1259844,1,286,Pseudomonas sp. FGI182
1766,31.702028899743,3.19402919363786,5.26131543665542e-07,0.99942125507793,1,36746,1,286,Pseudomonas cichorii
1767,-1.06482662476136,2.53824055159052,3.63234970990334e-08,0.999847933382444,1,168469,1,286,Pseudomonas costantinii
1770,4.53228390352014,3.29642274180902,2.14642093929585,0.142902673926742,1,1788301,1,286,Pseudomonas versuta
1771,6.06213311918305,4.08683549688895,0.424721939185424,0.51459024295555,1,651740,1,286,Pseudomonas cedrina
1773,3.90489331024116,5.6728117558893,0.227577970089698,0.633325571703252,1,122355,1,286,Pseudomonas psychrophila
1778,-7.93404033213873,3.18043814342026,-1.49421545359019e-07,1,1,1141883,1,149698,Massilia putida
1779,60.8580555604855,3.38079283206607,17.6508467569678,2.65397093010861e-05,0.012340964825005,2045208,1,149698,Massilia violaceinigra
1793,4.15293833236804,2.79408361012107,4.09702103354448e-08,0.999838499394362,1,1030157,1,13687,Sphingomonas sp. KC8
1797,23.2406542313527,3.02099750004547,-1.01375825067862e-07,1,1,259537,1,73029,Dechloromonas aromatica
1804,47.695124100632,3.75134172072603,1.17442496616604e-07,0.999726565889956,1,54005,1,162289,Peptoniphilus harei
1812,0.840440327575726,14.1426590856387,0.00849013071544391,0.92658529441947,1,1963253,1,-200011308,Whidbey virus
1814,22.4001146871262,2.76854381204428,2.52019205504439e-08,0.999873334926719,1,28135,1,838,Prevotella oris
1818,0.356022011174778,3.78130381316379,1.90903487097456,0.167070506164556,1,28131,1,838,Prevotella intermedia
1819,-5.85466401447849,3.34932502966775,5.16852765031217e-08,0.999818605765264,1,556499,1,1743,Propionibacterium acidifaciens
1824,-16.9733774817689,2.98429202679775,3.87057526434613,0.0491396759610096,0.913997972874779,2004644,1,469,Acinetobacter sp. WCHA45
1827,36.4826614252975,3.51896095277854,8.34723368598513,0.00386274988954414,0.239490493151737,1879049,1,469,Acinetobacter sp. WCHAc010034
1828,37.213600455384,3.02369793657085,-2.77903009049396e-07,1,1,52133,1,469,Acinetobacter venetianus
1831,9.89570213645181,5.41550690507477,1.53524535973246,0.215326913649019,1,330922,1,497,Psychrobacter cryohalolentis
1832,-14.1562497672951,5.09269226701506,5.60545245775756e-08,0.999811094155702,1,334543,1,497,Psychrobacter arcticus
1833,8.8762031857461,3.48832865608741,2.23316689584863e-08,0.999880765852613,1,2100,1,2093,Mycoplasma hyorhinis
1839,-12.9171822939883,3.64915334854716,-2.6139463926711e-08,1,1,74329,1,41275,Brevundimonas mediterranea
1840,69.2731005522514,5.07331216318775,31.6099552283425,1.88460974330569e-08,3.50537412254857e-05,2591463,1,41275,Brevundimonas sp. M20
1841,-11.6835385525393,4.16683529799774,0.0209302985306223,0.884968998778987,1,1827469,1,41275,Brevundimonas sp. GW460-12-10-14-LB2
1847,-0.150880516439006,6.71274663837833,0.143013569630909,0.705303307538144,1,2017485,1,43668,Brachybacterium sp. VR2415
1848,-7.53674200713918,4.00495563886183,3.32823084647771e-07,0.999539693870472,1,2231053,1,958,Bdellovibrio sp. ZAP7
1849,-0.961264140756221,4.02732558722383,0.00175864539997406,0.966549553310042,1,2220073,1,958,Bdellovibrio sp. NC01
1852,-1.17164923533994,2.55328687226719,4.05090094801608e-08,0.999839410971589,1,258224,1,1716,Corynebacterium resistens
1855,20.9332419167845,4.96176042256404,3.88647534057034,0.0486764777740866,0.913997972874779,1717,1,1716,Corynebacterium diphtheriae
1856,9.04642163459208,2.87019609003042,2.09062598302727,0.148205332162991,1,136857,1,1716,Corynebacterium testudinoris
1857,14.0670509076847,3.07373332752999,0.00125299009454949,0.971762698337782,1,401472,1,1716,Corynebacterium ureicelerivorans
1861,23.8436370850236,3.54168275139053,6.59100045821292,0.0102495555760584,0.402750397615003,92645,1,963,Herbaspirillum frisingense
1863,30.3192041343511,3.73082279574948,-1.00068962893829e-07,1,1,2082386,1,316612,Methylibium sp. Pch-M
1865,10.7246652908546,2.60683959613361,-2.4630598005615e-08,1,1,1926494,1,1822464,Paraburkholderia sp. SOS3
1872,10.4776165506305,4.01183004620415,1.87500508277066,0.170902940324239,1,1682113,1,1763,Mycobacterium sp. YC-RL4
1874,1.20900285475794,2.57246074919403,-4.04114963714619e-10,1,1,481146,1,434,Acetobacter ascendens
1877,6.55772562222666,7.78246287193974,0.548666885732459,0.458862916041279,1,421525,1,59732,Chryseobacterium haifense
1879,8.04893809480976,2.64845229041557,7.13911418870339e-09,0.99993258411731,1,1265445,1,59732,Chryseobacterium camelliae
1880,-17.8218671803562,11.0747176553513,2.2504044343699,0.133579486725713,1,536441,1,59732,Chryseobacterium taklimakanense
1882,9.65316365448452,3.6780676762799,4.17637520658513,0.0409912832794226,0.847153187774734,1609758,1,165696,Novosphingobium sp. P6W
1889,9.16164193942489,3.26255749330894,1.87387171057977,0.171032305660876,1,207745,1,34072,Variovorax sp. WDL1
1890,15.1095084026487,3.66678241954713,2.79898172843386,0.0943241938260498,1,436515,1,34072,Variovorax boronicumulans
1898,-24.8522338587485,8.87272054631254,-2.37661687663149e-07,1,1,2040586,1,40323,Stenotrophomonas sp. Pemsol
19,8.61664194674721,16.7221426601708,1.01265419364861,0.314267814997241,1,2689328,1,-200011012,Atrato Partiti-like virus 3
1901,26.098284163744,2.86626945039653,4.84688733592975e-08,0.999824340549282,1,294699,1,150247,Anoxybacillus amylolyticus
1905,-27.2560084002276,2.89755993494029,5.55750299113811e-08,0.999811903848428,1,180957,1,122277,Pectobacterium brasiliense
1927,-10.4116186236962,4.5552586190868,1.32320828072352e-07,0.999709762077372,1,2575923,1,1696,Brevibacterium sp. CS2
1938,25.4811855737741,2.77290379054886,1.94009803777817e-08,0.999888864732727,1,1373,1,1372,Planococcus citreus
1939,10.9406231490171,2.71785504304592,2.03600991118232,0.153612125059503,1,1038856,1,1372,Planococcus plakortidis
1940,-0.649979340419167,2.82381366274875,0.187411837343319,0.665079509377782,1,192421,1,1372,Planococcus maritimus
1941,-14.904142410755,3.46848420594995,1.24532642516552,0.264446985646037,1,200991,1,1372,Planococcus rifietoensis
1960,0.50862528141355,2.50450072556395,6.27301055544649e-09,0.999936805676335,1,1286,1,1279,Staphylococcus simulans
1961,41.2454509887385,4.92063320927463,16.0263971531914,6.24654630406658e-05,0.0193642935426064,29382,1,1279,Staphylococcus cohnii
1963,-4.61860386130585,3.56110366328683,1.40988767327599e-08,0.999905260231929,1,29380,1,1279,Staphylococcus caprae
1964,-11.7688967959736,3.87424032571516,2.19361666609075e-08,0.999881826410209,1,29385,1,1279,Staphylococcus saprophyticus
1968,40.1781985713541,3.310707580777,10.3765201470811,0.00127628019239591,0.118694057892819,399,1,1525371,Neorhizobium galegae
1970,11.4520114230786,2.53684072518759,1.31795356850262e-08,0.999908401130079,1,167964,1,233189,Anaerolinea thermophila
1972,14.4848265338167,4.49791940654623,3.67310744193885,0.0552969982561868,0.945789812149424,34103,1,34102,Sphaerotilus natans
1976,-5.06445499638831,2.68606008560466,3.17387005566161e-09,0.999955049489099,1,34,1,32,Myxococcus xanthus
1977,5.04483335528888,3.77414977107432,0.334701927881895,0.56290345187241,1,1332080,1,165695,Sphingobium baderi
198,0.0846175448975608,3.14717568791668,0.444630922343357,0.504895733640314,1,1791,1,1866885,Mycolicibacterium aurum
1983,4.44433234689427,3.68860477121129,1.09074843379631e-07,0.999736486813539,1,84595,1,2053,Gordonia polyisoprenivorans
1987,6.07083854173661,2.5272957186421,-3.10300016792553e-08,1,1,133453,1,233191,Caldilinea aerophila
1988,-5.22975506096184,2.94663338352717,2.1396341005712,0.14353612306064,1,240495,1,1847,Pseudonocardia dioxanivorans
199,2.79594412069914,7.30888782227964,0.0983068230818134,0.753871051938658,1,117567,1,1866885,Mycolicibacterium frederiksbergense
1993,6.36077493239749,2.8557998027828,-1.60120912084949e-08,1,1,364410,1,364409,Granulibacter bethesdensis
1997,-9.87709500414349,2.4735946089571,2.1759331003679e-08,0.999882303694833,1,991904,1,991903,Polymorphum gilvum
1999,11.7220109669128,2.55241808909375,1.52066732539424e-08,0.999901608593788,1,34018,1,1081,Rhodospirillum centenum
2000,-0.776938408493697,2.50769530868152,9.08522039821946e-08,0.999759504038149,1,2003315,1,1111,Porphyrobacter sp. CACIAM 03H1
2002,-18.3215167233009,5.21631654332024,2.84950637271041,0.0914019968589971,1,1260,1,150022,Finegoldia magna
2006,-3.52919611416095,2.63651320135566,2.6564020316755e-08,0.999869957005504,1,121719,1,227873,Pannonibacter phragmitetus
2018,2.7136859630331,3.70593702193367,0.0505434289864581,0.822120350618472,1,83655,1,83654,Leclercia adecarboxylata
2020,1.31491328877882,3.44848956763438,-2.15871910569376e-07,1,1,730,1,724,[Haemophilus] ducreyi
2021,12.7619003764219,4.65141710216343,1.28509075812482,0.256954636371419,1,33050,1,165697,Sphingopyxis macrogoltabida
2023,-5.7676040202934,3.3276248673053,4.97851821990025e-08,0.999821971264025,1,546874,1,53387,Friedmanniella sagamiharensis
2025,-4.97418594107229,10.1778549133929,0.192624380312523,0.660741285700466,1,857417,1,53457,Janibacter indicus
2027,23.5566061206519,4.58836423633045,4.04297815944199,0.0443554807276678,0.872305747992748,648,1,642,Aeromonas caviae
2031,12.2625084754669,2.65637228792599,3.34358780662569e-08,0.999854102978625,1,709797,1,-200041294,Bradyrhizobiaceae bacterium SG-6C
2035,-0.494612947188253,2.79840488343533,1.05704760500203e-07,0.999740589633598,1,531844,1,-200049546,Flavobacteriaceae bacterium 3519-10
2037,11.9870191241281,3.25603360684244,2.34522518665339,0.12566740076479,1,55518,1,13134,Magnetospirillum gryphiswaldense
204,-29.8179021564475,3.15140439380269,3.49077113881435e-08,0.999850926397309,1,2565559,1,40323,Stenotrophomonas sp. PAMC25021
2041,-7.69383774448715,3.79858165828892,0.148282691534966,0.700181911277222,1,94132,1,174951,Ramlibacter tataouinensis
2043,9.88044174274611,3.85357510096292,3.93007759041448,0.0474297559385457,0.905511847293879,582,1,581,Morganella morganii
2044,-6.52186013499963,4.77198357982943,0.441173788259647,0.506556461209868,1,666,1,662,Vibrio cholerae
2046,0.178628189536533,14.683832500235,0.000379529261891776,0.984456986512919,1,2607737,1,1299308,Guadeloupe mosquito quaranja-like virus 1
205,-0.884234101750034,2.56074111062027,-2.03193843972826e-07,1,1,1793721,1,40323,Stenotrophomonas sp. KCTC 12332
2054,-42.6406719512548,5.29624199454988,12.3961504140721,0.000430219860085585,0.0727462672508353,39691,1,1866885,Mycolicibacterium moriokaense
2065,-15.8609482074546,3.39984149981945,5.11071753805936e-08,0.999819623067431,1,1985738,1,110456,Escherichia virus T7
2087,3.05821095159141,2.45073522398397,6.7529759562035e-11,0.99999344326452,1,1404768,1,374,Bradyrhizobium amphicarpaeae
2093,-10.8654872637755,2.78675242850888,6.11114874260466e-08,0.999802757052289,1,2202826,1,407,Methylobacterium sp. 17Sr1-1
2097,11.134387533433,3.20632161153255,-1.58114726644953e-07,1,1,1479019,1,407,Methylobacterium sp. C1
2099,-6.27833747154332,2.61499635365785,3.5094593897611e-09,0.999952732767849,1,818,1,816,Bacteroides thetaiotaomicron
21,37.625083222396,9.20207103226553,1.15332881023278e-08,0.999914312665941,1,148814,1,1578,Lactobacillus kunkeei
2100,13.2059212011727,4.17657230463336,2.02548122274493e-07,0.999640909300051,1,47678,1,816,Bacteroides caccae
211,28.4892959637882,4.64494639494153,6.35021972671721,0.0117366760221626,0.428043478455343,1904944,1,40323,Stenotrophomonas sp. LM091
212,15.7029824297846,3.04408848668638,2.03970820057765,0.153239039377757,1,83617,1,40323,Stenotrophomonas nitritireducens
213,27.2580887700166,3.50931240357664,8.40465893781791,0.00374260604693752,0.239490493151737,128780,1,40323,Stenotrophomonas acidaminiphila
214,8.32791983044098,3.9517829670926,0.476954433075079,0.489805081505301,1,2005046,1,40323,Stenotrophomonas sp. WZN-1
2153,12.1281577844479,2.63603194435197,2.14282493971041e-08,0.999883202537887,1,53407,1,286,Pseudomonas asplenii
2154,9.27075687968931,2.88013675679586,1.70403518851003e-07,0.999670633573023,1,47884,1,286,Pseudomonas taetrolens
2158,4.95679423761953,5.39328601266292,-2.00469898459232e-08,1,1,129817,1,286,Pseudomonas brenneri
216,-0.0861026619286959,12.6761146561508,7.71914893178405e-05,0.992989981173883,1,40324,1,40323,Stenotrophomonas maltophilia
2167,-10.7550074818707,2.97536389516233,5.28381285391788e-08,0.999816593902036,1,658225,1,13687,Sphingomonas glacialis
2172,2.1992114465612,2.8735478549978,2.08609659324566e-07,0.999635575762883,1,2675225,1,165696,Novosphingobium sp. Gsoil 351
2173,-0.428693346462462,2.60490760158156,1.74118532925149e-08,0.999894715955552,1,2571749,1,165696,Novosphingobium sp. ABRDHK2
2175,15.3542893779887,2.79537810580257,3.2517114334496e-08,0.999856121448085,1,68909,1,1298,Deinococcus geothermalis
2177,-7.73157431251648,3.78693773682057,-1.0018535334666e-08,1,1,2562582,1,41275,Brevundimonas sp. 'scallop'
218,4.85673187711669,11.0017005498565,0.328034509136799,0.566818738727447,1,200451,1,286,Pseudomonas poae
2182,31.8171368180042,3.27190176058885,-5.51194219156059e-08,1,1,1120045,1,379,Rhizobium grahamii
2192,-14.4008623747021,3.19719735703665,1.58343240741488e-08,0.99989959858699,1,37919,1,1827,Rhodococcus opacus
2194,2.6685049030801,4.40355856886942,5.3475204708775e-08,0.999815491539375,1,2651974,1,47420,Hydrogenophaga sp. BPS33
2199,0.303818372505098,2.6887513455893,3.58976564029945e-08,0.999848827391455,1,146827,1,1716,Corynebacterium simulans
22,-30.5690666271005,9.12180753722935,-8.97700118684952e-08,1,1,1590,1,1578,Lactobacillus plantarum
220,-3.14077230907705,2.46956653271354,7.98380028754764e-10,0.999977455277513,1,2664899,1,286,Pseudomonas sp. CFSAN084952
2200,-1.92084824077863,4.52397018338422,3.15407078232965e-07,0.999551899161754,1,43770,1,1716,Corynebacterium striatum
2208,-1.58211356532511,2.58813549177397,5.69165905517366e-08,0.999809647100801,1,1792307,1,85413,Bosea sp. PAMC 26642
2209,23.6359833234454,3.42173320608114,7.28296779863298,0.00696114346515735,0.308279210599825,1526658,1,85413,Bosea vaviloviae
221,19.8377130559508,4.83296414205066,1.77015735403074e-07,0.99966430413984,1,2126069,1,286,Pseudomonas sp. LBUM920
2217,2.13428750835215,3.27749060980695,2.65675112518067,0.103111149205518,1,1315974,1,165695,Sphingobium sp. TKS
222,32.9022308633577,5.21340894782226,8.02043807207286,0.00462523812644908,0.253027732799861,1573711,1,286,Pseudomonas sp. R76
223,25.7209838477328,2.71595688979569,-2.55342339272602e-07,1,1,2605424,1,286,Pseudomonas sp. J380
2232,-7.12998344036711,2.46681552899275,1.52128514230299e-08,0.999901588608582,1,1173026,1,102231,Gloeocapsa sp. PCC 7428
224,-7.20802269709282,4.11179783848662,0.229128928211949,0.632170468574378,1,2169583,1,286,Pseudomonas sp. SXM-1
2248,11.1726579689322,2.74430817297752,-1.24070130169684e-07,1,1,61015,1,1279,Staphylococcus succinus
2250,4.71984626980978,4.61164101394211,2.19702878233587,0.138277042154125,1,1610493,1,72763,Tessaracoccus flavus
2253,21.3178383891382,2.9180978246033,9.75165477257178e-08,0.999750839488688,1,1795631,1,34072,Variovorax sp. PAMC 28711
2254,-6.16955189656596,2.65798894219806,1.07837951901502e-08,0.999917143635039,1,488729,1,32008,Burkholderia metallica
2259,-8.68978710349746,8.66166553595582,0.642311993226571,0.422874828905072,1,1270,1,1269,Micrococcus luteus
226,2.35942221186647,10.990789567951,0.077476581595576,0.780746649401305,1,294,1,286,Pseudomonas fluorescens
2260,5.2224520780452,2.731561495163,-1.88407963008785e-07,1,1,381,1,68287,Mesorhizobium loti
2262,4.59668578527797,2.62857002613887,4.23536032911898e-08,0.999835795429706,1,1463165,1,570,Klebsiella quasipneumoniae
2269,-26.4658876563503,2.62680476537819,1.69567300645213e-07,0.99967144271392,1,1842535,1,150203,Blastomonas sp. RAC04
227,1.07627707232617,3.17223759975659,-8.03082400580024e-09,1,1,253237,1,286,Pseudomonas sp. phDV1
2272,-28.7536582238242,2.96921219678721,1.58752264667328e-07,0.999682093055679,1,33039,1,572511,[Ruminococcus] torques
2275,2.41643901775679,3.29466583125977,0.043728465317507,0.834359618589993,1,155892,1,75,Caulobacter vibrioides
2286,-4.0696836866721,7.53747517200543,0.224813280875836,0.635396661337489,1,1756150,1,308865,Elizabethkingia ursingii
2288,-21.1168072181118,9.4654001003741,3.31357259427797,0.0687099658252663,1,238,1,308865,Elizabethkingia meningoseptica
2289,-15.5995668104725,5.56038694321366,2.40467361832009,0.120973352692243,1,1756149,1,308865,Elizabethkingia bruuniana
2302,14.6863587334195,3.54795632297401,-1.40108049606624e-07,1,1,1636603,1,469,Acinetobacter sp. ACNIH1
2308,-9.16108403790609,3.44120772678222,-1.56174166932033e-08,1,1,1763828,1,1763827,Hankyongella ginsenosidimutans
231,5.89448321555912,7.57046264404497,0.48153203650962,0.487729185375912,1,47883,1,286,Pseudomonas synxantha
2313,29.1123661045762,2.7288191321753,1.76808145013752e-07,0.999664501036667,1,450365,1,92793,Aquabacterium fontiphilum
232,-3.87003423322993,5.95777437352589,0.192328779195876,0.660985421499955,1,301,1,286,Pseudomonas oleovorans
2320,-3.28076981682656,2.58540061984268,1.99067837769462e-08,0.99988742534889,1,1245526,1,286,Pseudomonas guangdongensis
2328,-0.301646820991844,4.90341120502945,0.000187815792806134,0.989065661334484,1,1415630,1,286,Pseudomonas sp. TKP
2329,25.5406882676692,3.07843642551725,-2.80492351123485e-07,1,1,46677,1,286,Pseudomonas agarici
233,-20.5030941246148,3.40280917976694,-1.21324070789797e-07,1,1,47885,1,286,Pseudomonas oryzihabitans
2338,-1.17164923533994,2.55328687226719,4.05090094801608e-08,0.999839410971589,1,538381,1,152161,Stappia indica
2339,3.94270671227296,2.52906238837144,1.07873336929742e-08,0.999917130042263,1,1881061,1,152161,Stappia sp. ES.058
234,2.83810482498032,8.40287220439691,0.110863278972687,0.739163437472655,1,33069,1,286,Pseudomonas viridiflava
235,5.96030256203798,2.46273030086027,1.02482466957099e-10,0.999991922725411,1,1173288,1,286,Pseudomonas sp. R4-39-08
2358,29.2791892997957,2.86082665415917,2.11378450742927e-07,0.999633165307374,1,157673,1,697331,[Mannheimia] succiniciproducens
2362,15.9452164123965,3.60696727570127,3.57980213338999,0.0584861172453893,0.97618525604573,459526,1,237,Flavobacterium anhuiense
2373,1.30396265769617,7.03202735685943,0.0170878561724663,0.895996393504907,1,253,1,59732,Chryseobacterium indologenes
2374,46.6563835852309,3.34442867650757,21.0420209995255,4.49320052531098e-06,0.00278578432569281,112234,1,59732,Chryseobacterium joostei
2377,-6.77043324960387,3.20893687757895,-1.00164420757665e-07,1,1,250,1,59732,Chryseobacterium gleum
2379,-8.15622728979131,3.94449165326671,5.86098636290444e-08,0.999806836345776,1,2560053,1,265,Paracoccus sp. 2251
238,-4.39747043837651,7.39995464416556,0.251907805164564,0.615734925344816,1,47878,1,286,Pseudomonas azotoformans
2382,-1.24018704588038,2.49215095011086,1.24561507774956e-08,0.999910950396746,1,864828,1,149698,Massilia umbonata
2385,20.0321567167412,3.64735309946767,4.10247409377007e-08,0.999838391952923,1,482462,1,1763,Mycobacterium dioxanotrophicus
2386,4.35554277257311,2.4779651172302,9.12094044736023e-09,0.999923799140335,1,222805,1,1763,Mycobacterium chimaera
2387,-6.88263009610703,2.99507819101527,2.18308002786216e-08,0.999882110564499,1,1768,1,1763,Mycobacterium kansasii
2389,-11.3151236834734,4.97590274270687,1.28851162419697,0.256322420618011,1,1764,1,1763,Mycobacterium avium
239,1.67670197150614,6.12877062870808,0.0278997719960046,0.867344674824047,1,101564,1,286,Pseudomonas alcaliphila
2400,2.92323831816947,2.55238448755307,1.23989334355201e-08,0.999911155156882,1,1125847,1,379,Rhizobium sp. NT-26
2403,4.94403440204219,5.02479923803708,1.01061034887415,0.314756662715512,1,1828,1,1827,Rhodococcus fascians
2404,17.6172566309702,3.50745257028934,4.06721134557792,0.0437234009514752,0.872305747992748,1564114,1,1827,Rhodococcus sp. B7740
2405,-13.4104235858172,3.06567408745172,2.6499236582822e-08,0.999870115675264,1,1299,1,1298,Deinococcus radiodurans
2406,-30.4954931100788,10.650235545669,-2.18119033945641e-07,1,1,2211160,1,40323,Stenotrophomonas sp. pho
2412,6.65738213493856,2.70939586410518,5.09259834302611e-09,0.999943061008154,1,217204,1,222,Achromobacter insolitus
2413,-1.58211356532511,2.58813549177397,5.69165905517366e-08,0.999809647100801,1,72557,1,222,Achromobacter ruhlandii
2417,2.72049628190396,2.64920213444083,4.2315861037423e-08,0.999835868609214,1,82541,1,106589,Cupriavidus gilardii
2421,-0.851109012468729,2.88669581352934,-1.57508793563466e-07,1,1,407020,1,165695,Sphingobium sp. MI1205
2426,1.27196284941151,2.72324461637723,6.11819928053592e-09,0.999937590332277,1,2494701,1,547,Enterobacter chengduensis
2427,6.62538656645264,2.72331502546357,4.87399240967079e-08,0.999823850067046,1,399742,1,547,Enterobacter sp. 638
2428,9.06993906643911,2.63048787519699,1.00329859975545e-08,0.999920080057304,1,881260,1,547,Enterobacter bugandensis
2429,17.4872387635947,4.14287064114922,3.38049963851122,0.0659720527724379,1,299767,1,547,Enterobacter ludwigii
243,-34.6203088967508,4.43552412459304,13.1392844164108,0.00028916827633184,0.0537852993977222,198620,1,286,Pseudomonas koreensis
2430,9.78710265136281,2.78228170583671,1.41520750673862e-08,0.999905081662649,1,2081702,1,1654,Actinomyces sp. oral taxon 897
2432,9.96742467961986,3.09970103431278,-1.02525049783253e-07,1,1,520,1,517,Bordetella pertussis
2435,-0.727165557814946,2.51774989618812,8.54249524451234e-08,0.999766797915465,1,110321,1,28105,Sinorhizobium medicae
2437,-1.94658849847435,2.62231418708925,7.32340623699201e-08,0.99978407813687,1,65058,1,1716,Corynebacterium ulcerans
2439,8.66335293723709,4.29483830462444,1.05918122806681,0.303402002127957,1,161899,1,1716,Corynebacterium singulare
244,-8.22580883137608,2.56836400080198,4.10489269242476e-08,0.999838344322225,1,53412,1,286,Pseudomonas resinovorans
2444,1.49390238720118,3.25208305831201,-9.11855195795397e-08,1,1,1945512,1,10,Cellvibrio sp. PSBB023
2445,3.27794058337075,5.82850260383397,0.0261699654992356,0.871485925394885,1,34015,1,150203,Blastomonas natatoria
245,-3.69635072964432,2.55266011879073,-8.26993815650212e-08,1,1,47879,1,286,Pseudomonas corrugata
2461,0.647542041949651,4.58183087049939,0.00555504831716291,0.940586923289635,1,47920,1,12916,Acidovorax delafieldii
2466,7.80152634133881,2.54143347970797,3.59533753879759e-08,0.999848710114743,1,46126,1,1279,Staphylococcus chromogenes
2467,4.19076254548018,2.54094257341019,4.78080188770491e-08,0.999825542183867,1,1288,1,1279,Staphylococcus xylosus
2468,4.23610111270591,3.62032528266674,0.0703788585596357,0.790785959356376,1,1283,1,1279,Staphylococcus haemolyticus
247,10.6083514741843,8.013135605403,1.4082043299689,0.235354713513352,1,380021,1,286,Pseudomonas protegens
2474,-10.8010259656825,4.66348639716861,1.77153872016333e-07,0.999664173182999,1,1749,1,1912215,Acidipropionibacterium jensenii
2477,-6.4908368203379,3.19089602219335,-2.27345235970233e-08,1,1,263,1,262,Francisella tularensis
2479,0.605826476139652,2.73551018302039,2.60049882072622e-07,0.99959311809775,1,40576,1,626,Xenorhabdus bovienii
2481,-6.26767258576708,8.19551345345844,0.209896656710072,0.64684841546227,1,43669,1,43668,Brachybacterium faecium
2495,3.21578495129991,2.60063560697019,-4.53136479450222e-08,1,1,1288970,1,1182780,Magnetospira sp. QH-2
2497,12.2627688990537,2.88053112315483,-1.1601485994106e-07,1,1,1015,1,59735,Bergeyella zoohelcum
2499,11.5913911688234,2.94908481061351,3.41050636620821e-08,0.999852650220162,1,349221,1,213485,Micavibrio aeruginosavorus
2501,32.0832959477412,5.54733525730941,9.04377383976734,0.00263590956610829,0.200582755487683,1898103,1,-200075787,Rhodocyclaceae bacterium
2505,26.502006850526,5.06443574418361,9.48485586796369,0.00207174889401328,0.175156951948395,368607,1,29580,Janthinobacterium svalbardensis
2506,-3.49632305536275,3.7643305763192,1.41430991030359,0.234342239198774,1,419475,1,528,Ochrobactrum pseudogrignonense
2509,-9.0726219423752,4.37518398037085,0.0531604549935878,0.817652363718073,1,347,1,338,Xanthomonas oryzae
2510,-25.7457549801464,5.93722786292752,6.16015190317199,0.0130659987104037,0.447237202155746,339,1,338,Xanthomonas campestris
2511,0.814305727314399,3.64169513510167,0.0427695912896056,0.836159728011525,1,1311,1,1301,Streptococcus agalactiae
