Gene.ID,logFC..Intercept.,logFC.tempTreat28,logFC.tempTreat32,logCPM,LR,PValue,FDR,tax_id,tax_level,genus_tax_id,name
1384,-15.9008513824544,-0.0981430110115318,-5.37001967180559,4.5537855034869,19.6008005890511,0.000205344953969785,0.000482859183797471,817,1,816,Bacteroides fragilis
1386,-17.1932117586197,4.56840628337336,-1.23022792358394,5.86188631198782,43.6520025462657,1.78919605666751e-09,2.44698872455997e-08,216778,1,40323,Stenotrophomonas rhizophila
1390,-21.4870175535249,0,0,2.72111562431068,1.88561601888182e-07,0.999999999978223,0.99999999999265,2654547,1,1926259,Pseudactinotalea sp. HY158
1416,-15.6833386415926,2.51686172878,-2.04906334628095,3.88641197868021,23.7360678629009,2.83584556453101e-05,0.000105340726741003,82380,1,33882,Microbacterium oxydans
1418,-15.5120897691326,4.30252370585752,-5.97492778439228,4.29251856041827,12.5970107417672,0.00559432471388161,0.0109415814593268,2202828,1,407,Methylobacterium sp. 17Sr1-43
1419,-14.7824282661699,1.38505646718128,3.41931981569094,5.92641023578039,24.3159255741752,2.14594860036143e-05,8.28104646612504e-05,269660,1,407,Methylobacterium brachiatum
1420,-27.3252185965018,13.0098511542508,5.83820104297696,3.66673063028176,22.628910252234,4.82528444989335e-05,0.000164781241578536,2051553,1,407,Methylobacterium currus
1422,-12.8335070731092,-2.99877091495488,-5.28870666619385,4.31569885949386,42.1516449806502,3.72557384755397e-09,4.10033571387597e-08,39956,1,407,Methylobacterium mesophilicum
1427,-13.6382114987991,-7.84880605472576,-7.84880605472576,3.78925209779864,1.74410113018553e-06,0.999999999387401,0.99999999999265,109790,1,1578,Lactobacillus jensenii
1428,-18.008999410972,2.87810126560549,-4.84892954951521,7.55840162687107,53.0032951660515,1.83039870305313e-11,7.24370550569961e-10,147802,1,1578,Lactobacillus iners
1430,-23.8542525670252,9.40098177301171,2.84090634711279,4.6546496366222,41.6162577971456,4.83948547816353e-09,4.98254000280262e-08,1176649,1,357,Agrobacterium fabrum
1437,-17.5545732538955,-3.93244429962937,-3.93244429962937,2.91688456423933,14.3944126951217,0.00241460744690781,0.00486057343208715,648995,1,379,Rhizobium pusense
1438,-25.1797767799911,3.69275922646623,3.69275922646623,2.65577308017646,20.4600020042662,0.000136273740916679,0.000361067176787781,348824,1,379,Rhizobium favelukesii
1439,-19.7098201064508,0.825242853602278,5.13411176187627,3.42391486013989,46.9288753411536,3.59881478926632e-10,7.27586468264713e-09,396,1,379,Rhizobium phaseoli
1440,-18.3135545532719,3.33071939380277,-0.693295909935178,4.82154634591031,47.3148403838288,2.97889908510271e-10,6.15639144254561e-09,384,1,379,Rhizobium leguminosarum
1444,-25.8627116636052,9.87639838736398,4.37569411008033,2.81073101699648,21.1121910722301,9.97765243446879e-05,0.00028420285847244,1874061,1,165697,Sphingopyxis sp. EG6
1445,-21.4870175535249,6.24986585076127,4.07173293554392,2.67965738275573,16.1143173357412,0.00107439882472283,0.00224537282470164,33052,1,165697,Sphingopyxis terrae
1450,-25.5902282790401,2.2470137917378,4.1032107255152,2.92310756278026,44.3776593621415,1.25461682587642e-09,1.89722544400824e-08,135719,1,165695,Sphingobium amiense
1451,-14.6747336391226,2.89595233230771,-6.51060440503319,5.81508800228587,44.0027235156957,1.50717329662586e-09,2.1731335904838e-08,2082188,1,165695,Sphingobium sp. YG1
1452,-17.9426258830687,1.97654635811067,-5.20488682635006,3.90951979236698,54.1515547610004,1.0415823278104e-11,5.12102881331688e-10,2183896,1,237,Flavobacterium crocinum
1455,-16.418041975291,2.48037805421629,-4.56563316562714,3.65096189119924,34.4041935481244,1.62773613545729e-07,9.315659113694e-07,986,1,237,Flavobacterium johnsoniae
1460,-15.3873860841921,2.79313197569036,-6.09963146933275,4.54589103695306,12.4736796127149,0.00592476477585652,0.0115635493002027,2579977,1,41275,Brevundimonas sp. SGAir0440
1461,-21.4870175535249,0,0,5.59450397798598,2.51612561896764e-07,0.999999999966433,0.99999999999265,1325724,1,41275,Brevundimonas vancanneytii
1462,-14.4322944888319,1.249092601681,-0.107696798528394,6.01218154505086,36.235778045383,6.67627228865182e-08,4.33421586426846e-07,41276,1,41275,Brevundimonas vesicularis
1464,-13.6382114987991,-7.84880605472576,0.399864160791958,4.47078137961734,11.8845414491008,0.00778932155113678,0.015060434599911,2594913,1,1716,Corynebacterium sanguinis
1466,-18.903799087881,5.3063685216869,0.856301054794736,3.89248427276423,45.2617264210887,8.14033537881018e-10,1.36364560188299e-08,38289,1,1716,Corynebacterium jeikeium
1467,-14.3566729440434,-7.1303446094815,-7.1303446094815,2.65662433366447,7.8464752029106e-07,0.999999999815145,0.99999999999265,156976,1,1716,Corynebacterium riegelii
1469,-21.4870175535249,0,0,3.8043873233984,3.09586519975369e-07,0.999999999954187,0.99999999999265,43769,1,1716,Corynebacterium propinquum
1472,-21.6600581517321,4.56563692722754,2.07408636063595,3.65247751522114,37.086929302853,4.4105798351031e-08,3.08408965913225e-07,160386,1,1716,Corynebacterium casei
1474,-18.3185245586161,-3.16849299490874,0.908018897193524,3.69089003078333,31.8527331139201,5.6211339284487e-07,2.81814261641903e-06,156978,1,1716,Corynebacterium imitans
1476,-19.4617596910828,3.81254814228388,3.52541480151406,3.35133095254875,30.25840662285,1.21768328319407e-06,5.76308118763607e-06,187491,1,1716,Corynebacterium glaucum
1477,-15.7004651358421,5.21767192917182,-0.498412675007745,7.11943648417483,37.0000705733319,4.6012215782702e-08,3.16973042058614e-07,169292,1,1716,Corynebacterium aurimucosum
148,-21.4870175535249,0,7.33754374103009,3.48597615235028,4.35776431828572e-06,0.999999997580566,0.99999999999265,186538,1,186536,Zaire ebolavirus
1481,-21.1206354201906,7.45917631002246,0.908386297019617,4.65567591547339,49.9220279181978,8.30056222628108e-11,2.23754286099751e-09,82633,1,106589,Cupriavidus pauculus
1483,-12.7450163047767,2.18904231086566,-11.2368400216342,5.4312139735272,42.5600704813565,3.0514489662902e-09,3.6673721359905e-08,78587,1,76890,Asticcacaulis excentricus
1484,-21.4870175535249,0,0,2.51218898998777,1.69637229152642e-07,0.999999999981418,0.99999999999265,2716225,1,47420,Hydrogenophaga sp. BA0156
1493,-20.6607188971424,4.47001811142311,-0.826298656382442,3.20432298050641,17.4463754152337,0.000572003558668732,0.00121730734453529,1868135,1,547,Enterobacter sp. HK169
1498,-21.4870175535249,6.18466977567285,0,2.53823965472623,3.4997804867487e-06,0.999999998258676,0.99999999999265,2663009,1,848,Fusobacterium pseudoperiodonticum
1499,-15.3585489655676,-6.12846858795731,-11.1347147063682,2.98899314389667,28.4412330077452,2.93436792006463e-06,1.31516260608938e-05,851,1,848,Fusobacterium nucleatum
1504,-11.8971718460621,-9.58984570746279,-9.58984570746279,2.70567332727787,9.24433736315677e-06,0.999999992524654,0.99999999999265,1646377,1,1565532,Rouxiella badensis
1506,-21.4870175535249,0,0,2.68882975331649,1.63650925699699e-07,0.999999999982393,0.99999999999265,2033869,1,1060,Rhodobacter sp. CZR27
1509,-13.6382114987991,0.0278139653759083,-0.547418668415148,3.69658040884187,24.7428762730677,1.74747890051251e-05,6.87169292801959e-05,859143,1,1386,Bacillus kochii
1510,-17.0009084211201,8.26086194231059,-4.48610913240482,3.82924198078725,0.0019340512023085,0.999977391654181,0.99999999999265,492670,1,1386,Bacillus velezensis
1517,-21.4870175535249,0,0,2.87387726552807,3.19549242178141e-07,0.999999999951958,0.99999999999265,1653478,1,1827,Rhodococcus sp. PBTS 1
1520,-21.4870175535249,6.18466977567285,5.91538644329239,2.62592797829487,4.32285756346573e-06,0.999999997609578,0.99999999999265,57498,1,1298,Deinococcus grandis
1521,-12.695770435488,-8.79124711803684,-9.30284935023612,2.87688511064187,30.6093602761033,1.02725802455404e-06,4.93720911025971e-06,2080419,1,1298,Deinococcus sp. NW-56
1522,-14.2563221527688,-7.2306954007561,-3.47401833270511,2.5954290925841,1.08522193720262e-06,0.999999999699326,0.99999999999265,80868,1,12916,Acidovorax cattleyae
1526,-14.368625666332,-4.19802801192013,-5.30357923784885,5.29293686063163,48.0077784023539,2.12138017338474e-10,4.69734181249478e-09,80867,1,12916,Acidovorax avenae
1528,-17.7760381650925,-3.71097938843235,-3.71097938843235,2.68933969416553,14.1715802956359,0.00268066576603303,0.00536710261014147,1879023,1,1763,Mycobacterium sp. djl-10
1532,-13.0787182308715,-8.40829932265336,-8.40829932265336,3.30741466139234,2.92109733557311e-06,0.999999998672185,0.99999999999265,46124,1,117563,Granulicatella adiacens
1535,-10.1514170639426,-6.03928372177668,-11.3356004895822,2.97484040346465,5.02164945004324e-05,0.999999905358448,0.99999999999265,712991,1,-200186803,Lachnospiraceae bacterium oral taxon 500
1538,-13.2811201207092,-1.02149378058951,-9.83040127187763,5.03570839098993,47.9144377873613,2.22065537671595e-10,4.85931647140196e-09,1351,1,1350,Enterococcus faecalis
1539,-21.4870175535249,0,0,2.5718991426732,2.95797468741199e-07,0.999999999957213,0.99999999999265,1704044,1,1663,Arthrobacter sp. ERGS1:01
1540,-13.6382114987991,-7.84880605472576,-2.94408692987906,3.84547285660874,1.97606839336117e-06,0.999999999261209,0.99999999999265,656366,1,1663,Arthrobacter alpinus
1547,-14.7954201666168,-6.6915973869081,-6.6915973869081,2.53016531667405,5.91568052321634e-07,0.999999999878989,0.99999999999265,1324796,1,68,Lysobacter lycopersici
1548,-21.4870175535249,-0.77591695030936,0,2.45380767117243,21.5813432978196,7.9713418151514e-05,0.000239140254454542,69,1,68,Lysobacter enzymogenes
1554,-15.3585489655676,-6.12846858795731,-6.12846858795731,2.53988924596886,4.09369129705794e-07,0.999999999930339,0.99999999999265,2736,1,2735,Verrucomicrobium spinosum
1561,-14.4076733173957,3.84562099071109,-0.675335666049022,6.40628396825366,35.1444961880925,1.1355516342742e-07,6.9023726789216e-07,1292,1,1279,Staphylococcus warneri
1562,-21.4870175535249,0,0,2.45923455553098,2.55011127991978e-07,0.99999999996575,0.99999999999265,28035,1,1279,Staphylococcus lugdunensis
1563,-19.8257258800756,5.03210681848034,-3.21035812674109,3.39464220712684,54.219918072175,1.0071938590173e-11,5.12102881331688e-10,45972,1,1279,Staphylococcus pasteuri
1567,-21.4870175535249,6.2598644278675,0,2.81080850025284,3.83747268450918e-06,0.999999998000662,0.99999999999265,2202149,1,141948,Thermomonas sp. SY21
1569,-21.4870175535249,0,0,3.3218986907811,1.00927152857366e-07,0.999999999991472,0.99999999999265,2665642,1,1835,Saccharopolyspora sp. E2A
1575,-13.6682343392236,0.0636012551775142,0.229216459253637,3.08752185547907,2.92445984833023e-05,0.999999957938623,0.99999999999265,879274,1,323620,Shinella sp. HZN7
1582,-11.9556220327875,-6.04950798639755,-11.5109393881505,3.12590000146417,42.2782348012809,3.50208635051857e-09,3.90575906673955e-08,484,1,482,Neisseria flavescens
1583,-12.8177360600754,-9.24219691459336,-2.90147150896719,3.12211041331074,30.5577254987263,1.0532881088696e-06,5.04926773839551e-06,488,1,482,Neisseria mucosa
1584,-17.0009084211201,-4.48610913240482,-4.48610913240482,2.47941737470213,3.91503705898799e-07,0.999999999934849,0.99999999999265,486,1,482,Neisseria lactamica
1585,-14.4948880270195,-8.95798891239303,-9.25979082063966,3.12219090097271,48.8770620069991,1.38548232710127e-10,3.30384247231842e-09,28449,1,482,Neisseria subflava
1598,-8.23488965752313,-5.89061716466639,-13.2521278960017,3.45327025348086,0.000305169208440148,0.99999858228115,0.99999999999265,191863,1,295577,Chthoniobacter flavus
1599,-15.4962074303965,2.44666901415528,-5.9908101231284,3.03176318702336,12.1657859442904,0.006836296590862,0.013286846038666,712122,1,1654,Actinomyces sp. oral taxon 414
1600,-15.3414455977536,-1.12302417551076,-12.0499857392431,3.66210397953508,56.6307203958555,3.08131987626111e-12,2.38802290410236e-10,1655,1,1654,Actinomyces naeslundii
1603,-18.7751169059764,4.70825720071717,2.55900928250346,8.11727164446356,29.6341495684421,1.64755143203279e-06,7.6137457965164e-06,1331682,1,43668,Brachybacterium ginsengisoli
1608,-15.2262632642762,-6.26075428924871,-6.26075428924871,3.50413837491345,11.8235097128275,0.00801285558731382,0.0154765435019769,1335048,1,1097466,Defluviimonas alba
161,-2.64342835738284,-7.91969978169666,-10.024770059009,11.9840399178408,22.0043631946596,6.50949040060505e-05,0.000207800969355508,158822,1,158483,Cedecea neteri
1610,-13.6382114987991,-7.84880605472576,-7.84880605472576,2.66977441790809,1.63392292051867e-06,0.999999999444523,0.99999999999265,370622,1,414371,Aureimonas altamirensis
1616,-21.4870175535249,0,1.77972064530913,2.45073038980778,1.12759451109667e-07,0.99999999998993,0.99999999999265,35814,1,517,Bordetella holmesii
1617,-17.0630362821021,0.138074371605798,-8.35898086448457,3.27746677244131,40.457568400102,8.52222143214763e-09,7.73235700672907e-08,380,1,28105,Sinorhizobium fredii
162,-10.02156204047,-5.52112566059281,-9.82335915452731,6.65883157293736,27.2936676981963,5.10909223715135e-06,2.21513090002366e-05,158823,1,158483,Cedecea lapagei
163,-21.4870175535249,0,0,3.38153532097132,1.10344071657664e-07,0.999999999990251,0.99999999999265,158484,1,158483,Cedecea davisae
1631,-15.9556413307157,-5.83323506464354,1.76378105049661,3.48188563680525,32.5371507451804,4.03234626272197e-07,2.10320105044739e-06,642780,1,86795,Marmoricola scoriae
1634,-15.3585489655676,-6.12846858795731,-6.12846858795731,2.72224242224891,3.46152519981047e-07,0.999999999945835,0.99999999999265,1546149,1,238749,Diaphorobacter polyhydroxybutyrativorans
1639,-19.5685664811668,2.64360457067055,-1.91845107235804,2.90744199923682,16.1545224610943,0.00105419052489795,0.00220810177512408,1082851,1,283,Comamonas serinivorans
1640,-21.4870175535249,0,0,2.59950181506247,2.02773840385362e-07,0.999999999975715,0.99999999999265,1896196,1,1111,Porphyrobacter sp. LM 6
1644,-17.3399552898516,-0.724512222345398,-4.14706226367327,3.0135604772365,30.1532587010108,1.28131733708322e-06,6.00314923671231e-06,60552,1,32008,Burkholderia vietnamiensis
1645,-19.2784633221123,4.96618085351081,0.0538801989625429,3.050462076801,15.021490660039,0.00179837550530554,0.00365172318762915,101571,1,32008,Burkholderia ubonensis
1646,-21.4870175535249,4.57256736066847,0,2.49215085045572,8.82099415289161e-07,0.999999999779659,0.99999999999265,482957,1,32008,Burkholderia lata
1647,-15.4621279140732,-0.653275858299324,-6.02488963945172,4.23378154295341,12.3428505448411,0.0062963973417299,0.0122631403723745,257758,1,1301,Streptococcus pseudopneumoniae
1648,-16.3840506194657,3.47922678179252,-3.6150618266944,7.58605510883897,44.5812317161981,1.13568485720655e-09,1.75951581224197e-08,28037,1,1301,Streptococcus mitis
165,-23.5080724457938,-0.689858640452196,9.37462249049136,4.39031320362299,56.7205223145624,2.94828233696938e-12,2.38426310728828e-10,153496,1,153497,Kozakia baliensis
1653,-19.1002313329661,-2.38678622055881,3.16388644339736,2.75524120979901,15.6250591481042,0.00135340578638447,0.00278466293055849,712710,1,195950,Tannerella sp. oral taxon HOT-286
1654,-18.5695682540534,-5.27617870319636,5.94408778647529,3.64923455190108,39.5954992263213,1.29804464132969e-08,1.11384387422934e-07,28132,1,838,Prevotella melaninogenica
1656,-19.9770889395111,-1.9529255093157,4.40545782927861,3.72671463040039,37.4749355840349,3.65080582559238e-08,2.61173032138532e-07,2058136,1,1372,Planococcus sp. MB-3u-03
1658,-15.242655765725,0.0526044024481396,1.80363788575495,3.59234472962088,26.4734690557966,7.59044713024606e-06,3.19417005933431e-05,542,1,541,Zymomonas mobilis
1662,-22.2604073452399,10.1762121707178,4.20325470954847,3.90358195951929,44.1210939778336,1.42238739900967e-09,2.10033224180555e-08,105560,1,316612,Methylibium petroleiphilum
1663,-12.7066458306567,-2.15020170686465,-5.5849797203232,4.3586417178452,37.7662587501068,3.16757765115646e-08,2.32873297673953e-07,33010,1,1912216,Cutibacterium avidum
1664,-16.7453477877655,4.4997147867051,-1.07285587565417,5.99257875801546,41.8631770681433,4.28951707694872e-09,4.58534584087621e-08,1358,1,1357,Lactococcus lactis
1666,-18.2367028950558,2.78252923098319,-2.55047005778979,3.8736920537312,48.0186397158722,2.11012019860955e-10,4.69734181249478e-09,1076,1,1073,Rhodopseudomonas palustris
1670,-15.038227072763,-1.87622312009338,-6.44879048076184,3.01436600278042,11.7458849286849,0.00830633498253257,0.0160267459206541,391953,1,391952,Aquincola tertiaricarbonis
1671,-17.1198938123698,0.205443619513389,-4.36712374115508,2.9630230705352,13.1806177079908,0.00426185249412379,0.00840620196399393,645,1,642,Aeromonas salmonicida
1672,-13.9345506741406,-7.55246687938423,-7.55246687938423,2.6393863032019,1.50271445509276e-06,0.999999999510071,0.99999999999265,155077,1,10,Cellvibrio japonicus
1673,-7.43362649920995,4.51535891528676,-4.98209066735256,13.7452516819865,25.6272107553111,1.14146628058009e-05,4.70759929463184e-05,1117645,1,308865,Elizabethkingia anophelis
1676,-14.1050931143254,-1.10990569760082,0.341128323468093,5.52205052389079,37.9823341831862,2.85092096705765e-08,2.12960361394668e-07,408,1,2282523,Methylorubrum extorquens
1678,-12.3542704745225,0.201517780713466,-3.69306416130256,7.30486862009345,36.2322528059977,6.68774168303789e-08,4.33421586426846e-07,959,1,958,Bdellovibrio bacteriovorus
1680,-15.0765711541373,4.1547550359322,3.95340185063173,7.77306102322816,31.7859342664453,5.80630065675876e-07,2.90315032837938e-06,985,1,978,Cytophaga hutchinsonii
1682,-12.4406727147988,-1.00937870791328,-2.36240320037184,6.50473052050537,36.272315720724,6.5585472960027e-08,4.28031507739124e-07,1528099,1,1847725,Lawsonella clevelandensis
1684,-13.4841043955995,2.97093120455001,-6.24121777220186,7.24958630284066,39.6262918855376,1.27868612893987e-08,1.10621218596658e-07,36809,1,670516,Mycobacteroides abscessus
1690,-28.1597254811521,14.7493413589003,1.27681815789362,4.78877991847479,64.5297873531034,6.3231741871746e-14,1.96018399802413e-11,319707,1,1866885,Mycolicibacterium aubagnense
1695,-21.4870175535249,0,11.1213242244799,3.11419574382133,0.000163307159660064,0.999999444984173,0.99999999999265,565,1,1903434,Atlantibacter hermannii
1701,-26.2181424020977,8.64541807073274,4.73112484857285,3.69583160926921,38.0058759529255,2.81839018016525e-08,2.11379263512394e-07,2010267,1,-200,Aedes alboannulatus orthomyxo-like virus
1710,-24.6980368420107,3.21101928848585,12.2090512146928,3.23787498973974,19.7723370516742,0.000189216725450251,0.000454711593942783,155900,1,-200,uncultured organism
1711,-16.3578140862617,0.303417267290079,10.6059672577419,5.30447513958703,31.1362794583352,7.95696034162333e-07,3.87433147524068e-06,413882,1,-200,[Polyangium] brachysporum
172,-21.4870175535249,-3.01827318776913,10.6746409372345,3.60969205881763,34.2901366170584,1.72055589464761e-07,9.81666860136368e-07,320497,1,320496,Neoasaia chiangmaiensis
1720,-21.4870175535249,0,0,2.65248255785543,3.25218440622166e-07,0.999999999950673,0.99999999999265,2697033,1,1654741,Bombella sp. KACC 21507
1726,-14.0871420933771,-7.39987546014773,-7.39987546014773,2.55958143449931,1.16366650049216e-06,0.999999999666142,0.99999999999265,2697032,1,54066,Xylophilus sp. KACC 21265
1730,-17.1780937445546,7.21602037559755,5.15048588329858,5.80337878125794,31.1989075985369,7.71895272145874e-07,3.77822422681928e-06,237258,1,501783,Cloacibacterium normanense
1731,-14.559701729527,3.28459043854486,-1.58623624212217,6.89592067690317,37.4860363973387,3.63110956071084e-08,2.61039457683896e-07,2303331,1,413435,Solimonas sp. K1W22B-7
1738,-20.3310101046253,6.72637702057913,-1.75199433777473,4.1852765698625,39.1869160779259,1.58440589561616e-08,1.29823566777359e-07,1813871,1,1874621,Panacibacter ginsenosidivorans
1753,-21.4870175535249,0,9.21858959377483,2.71089786045039,2.68953542956751e-05,0.999999962903648,0.99999999999265,256618,1,256616,Parvibaculum lavamentivorans
1754,-21.4870175535249,0,0,2.70734364678932,1.34000557316938e-07,0.999999999986954,0.99999999999265,151783,1,106589,Cupriavidus campinensis
1755,-12.7881657314821,-4.69919988251816,-5.9630066846405,3.06364611956542,32.158429682851,4.84616257129129e-07,2.46955133769912e-06,106590,1,106589,Cupriavidus necator
1757,-21.4870175535249,0,0,2.73805383969091,2.21570067182597e-07,0.999999999972261,0.99999999999265,2597770,1,286,Pseudomonas sp. BJP69
1758,-14.1629630072302,0.850992957688254,-7.32405454629467,2.74396297866718,2.69017286438356e-05,0.999999962890459,0.99999999999265,658644,1,286,Pseudomonas sp. R5-89-07
1763,-21.4870175535249,0,0,2.58819773578185,3.81144815264634e-07,0.999999999937417,0.99999999999265,78327,1,286,Pseudomonas mosselii
1764,-21.4870175535249,0,3.75667706805099,2.67506463354257,2.77279527338692e-07,0.999999999961168,0.99999999999265,1259844,1,286,Pseudomonas sp. FGI182
1766,-19.6820908704356,2.76764067757924,2.98401147006292,3.19502488588312,31.4985523101949,6.67491489448848e-07,3.29319408587495e-06,36746,1,286,Pseudomonas cichorii
1767,-21.4870175535249,6.18466977567285,0,2.53823965472623,3.4997804867487e-06,0.999999998258676,0.99999999999265,168469,1,286,Pseudomonas costantinii
1770,-17.8088225144501,-0.665697778033571,0.0784820289762309,3.29743325763624,17.5885176309299,0.000534714275739834,0.00114403836090516,1788301,1,286,Pseudomonas versuta
1771,-18.726460874178,3.70214005543503,4.53923267110596,4.08747187420495,42.8386203945476,2.66301877913327e-09,3.32602234864231e-08,651740,1,286,Pseudomonas cedrina
1773,-16.9357667283187,2.11919228637992,3.26917498737334,5.67344038327983,27.8445929085058,3.91531147358142e-06,1.71756588227864e-05,122355,1,286,Pseudomonas psychrophila
1778,-18.6900076191408,-2.79700993438406,3.11837650890832,3.18112438678227,15.2140733278367,0.00164255252885557,0.00334994265753438,1141883,1,149698,Massilia putida
1779,-21.4870175535249,-1.52990904905129,10.6301161263452,3.38151971365771,23.0879913231643,3.87130029553444e-05,0.000137154639041791,2045208,1,149698,Massilia violaceinigra
1793,-21.4870175535249,0,5.91538644329239,2.79421542319712,1.11491612209136e-06,0.999999999686901,0.99999999999265,1030157,1,13687,Sphingomonas sp. KC8
1797,-21.4870175535249,-0.892391827296454,10.6301161263452,3.02121284289358,21.8940418421262,6.86277131462002e-05,0.000213111565659463,259537,1,73029,Dechloromonas aromatica
1804,-26.8404431164654,3.3423573589481,16.3779798759247,3.75195076016832,54.5237143285865,8.67591911491781e-12,5.04287798554598e-10,54005,1,162289,Peptoniphilus harei
1812,-7.41086833164315,4.65263194331559,-1.00580277483544,14.1426594764865,20.8371672946382,0.000113799590593724,0.000310855697621222,1963253,1,-200011308,Whidbey virus
1814,-21.4870175535249,0,7.18302763865259,2.76862228950222,3.68014710616649e-06,0.999999998122344,0.99999999999265,28135,1,838,Prevotella oris
1818,-18.200414733331,2.11450551578084,0.280239838460384,3.78198778655519,46.9545656746242,3.5538163892105e-10,7.26384448783685e-09,28131,1,838,Prevotella intermedia
1819,-21.4870175535249,0,0,3.34948613142846,2.31398361805191e-07,0.999999999970395,0.99999999999265,556499,1,1743,Propionibacterium acidifaciens
1824,-17.4512262939164,-4.60870668075236,-4.03579125960851,2.98465928699545,35.0749554514471,1.17462704866473e-07,7.04776229198837e-07,2004644,1,469,Acinetobacter sp. WCHA45
1827,-26.2627080032489,8.18946146177104,4.77569044972398,3.51951371459862,38.7584765808967,1.95266481342233e-08,1.53896464108709e-07,1879049,1,469,Acinetobacter sp. WCHAc010034
1828,-25.1434755455482,3.65645799202329,12.8750475857981,3.02420227639838,20.3444734978672,0.000144004155823914,0.000371494770918835,52133,1,469,Acinetobacter venetianus
1831,-9.59363961108786,-5.97501044282284,-5.97799149914463,5.41632181663402,14.4875873409723,0.00231127974119374,0.0046626684583735,330922,1,497,Psychrobacter cryohalolentis
1832,-15.0474988377693,-6.43951871575559,-2.6828416477046,5.09372423649824,5.29689980766079e-07,0.99999999989747,0.99999999999265,334543,1,497,Psychrobacter arcticus
1833,-21.4870175535249,12.2264951440315,10.0206947577749,3.48828268199402,0.00125007317215875,0.999988249425646,0.99999999999265,2100,1,2093,Mycoplasma hyorhinis
1839,-10.1801947119265,-12.6788499385525,-11.3068228415984,3.650249287954,22.8349874774901,4.37107804658112e-05,0.000152826895436799,74329,1,41275,Brevundimonas mediterranea
1840,-28.0439721949383,5.80803003146759,15.4590416543776,5.07444672983902,44.9593387489926,9.43865158579034e-10,1.48778745335339e-08,2591463,1,41275,Brevundimonas sp. M20
1841,-15.3637504494229,2.3142120331817,-6.12326710410198,4.16686361424897,12.4418570051211,0.00601311339248647,0.0117236801991875,1827469,1,41275,Brevundimonas sp. GW460-12-10-14-LB2
1847,-21.4870175535249,3.66966381573213,3.75667706805099,6.71271656364592,16.6814690639426,0.000821749837087253,0.00173097927178062,2017485,1,43668,Brachybacterium sp. VR2415
1848,-17.1681568963277,-4.3188606571972,1.10764417730823,4.00543034843244,29.2570222979622,1.97752500575699e-06,9.03733786414744e-06,2231053,1,958,Bdellovibrio sp. ZAP7
1849,-16.3328342077667,1.26258870167886,-5.15418334575822,4.02769166044449,27.5465619733238,4.52167157027284e-06,1.97425096730223e-05,2220073,1,958,Bdellovibrio sp. NC01
1852,-21.4870175535249,0,0,2.55333567666616,2.95058422139505e-07,0.999999999957373,0.99999999999265,258224,1,1716,Corynebacterium resistens
1855,-19.7150498553382,6.90200256610898,2.99462784184447,4.96224773688185,43.1957360042155,2.23641179238102e-09,2.92938446044275e-08,1717,1,1716,Corynebacterium diphtheriae
1856,-21.4870175535249,-0.448954150620567,5.91538644329239,2.87033121259097,20.0162846111218,0.000168428485005353,0.000424494708542976,136857,1,1716,Corynebacterium testudinoris
1857,-16.4312795182996,-0.455877389191215,3.32986536924681,3.0742540644665,26.6530388050069,6.96053314111608e-06,2.9424071914718e-05,401472,1,1716,Corynebacterium ureicelerivorans
1861,-19.3357982582581,0.276477908751023,5.89678037828809,3.54208081655183,32.463672962434,4.17878591026711e-07,2.15903938697134e-06,92645,1,963,Herbaspirillum frisingense
1863,-21.4870175535249,0,0,3.73289722829344,2.6663825281048e-07,0.999999999963381,0.99999999999265,2082386,1,316612,Methylibium sp. Pch-M
1865,-21.4870175535249,0,5.91538644329239,2.60693980188455,9.20498871792574e-07,0.999999999765116,0.99999999999265,1926494,1,1822464,Paraburkholderia sp. SOS3
1872,-17.5458074376509,-4.2430689577083,5.47658237960813,4.01238707206787,34.03956756376,1.94344612348649e-07,1.09872637984343e-06,1682113,1,1763,Mycobacterium sp. YC-RL4
1874,-21.4870175535249,0,-1.96088335831103,2.57244438628864,24.5346562850141,1.93163313984219e-05,7.50070581969867e-05,481146,1,434,Acetobacter ascendens
1877,-12.0914486589792,1.62300839431213,-0.940087692326508,7.78264634692688,30.4705798200242,1.09872144069993e-06,5.25352668303822e-06,421525,1,59732,Chryseobacterium haifense
1879,-24.5895596643876,3.10254211086272,3.10254211086272,2.64860686916456,19.7894037203112,0.000187682739881292,0.000454711593942783,1265445,1,59732,Chryseobacterium camelliae
1880,-13.9988992352808,0.560890260611402,-0.88622675844458,11.0747140835255,37.0713899864729,4.4440972669719e-08,3.09126662241085e-07,536441,1,59732,Chryseobacterium taklimakanense
1882,-16.6152946272149,-5.97479415169897,-1.07436588255468,3.67847452249676,52.5737894515553,2.25999928628482e-11,7.93131824998068e-10,1609758,1,165696,Novosphingobium sp. P6W
1889,-25.2286999209234,3.7416823673985,7.49835943544949,3.26334501061919,20.4086958366723,0.000139654453648829,0.00036278953041404,207745,1,34072,Variovorax sp. WDL1
1890,-15.575080156045,0.265698907768257,2.9942528658029,3.66707405780628,22.217475059702,5.87754079156875e-05,0.00018946665289979,436515,1,34072,Variovorax boronicumulans
1898,-21.4870175535249,0,0,8.87270223610752,1.00422184345916e-07,0.999999999991536,0.99999999999265,2040586,1,40323,Stenotrophomonas sp. Pemsol
