Gene.ID,logFC,logCPM,LR,PValue,FDR,tax_id,tax_level,genus_tax_id,name
1848,2.08179941540423,4.00495563886183,3.71449914327447,0.0539418059751894,0.471041122600246,2231053,1,958,Bdellovibrio sp. ZAP7
1849,1.26689570315605,4.02732558722383,0.990938111841928,0.319513199814456,1,2220073,1,958,Bdellovibrio sp. NC01
1852,3.61461558729058e-08,2.55328687226719,-4.54791759807449e-10,1,1,258224,1,1716,Corynebacterium resistens
1855,2.70200137164538,4.96176042256404,4.09314518175741,0.0430574490093868,0.398442065459997,1717,1,1716,Corynebacterium diphtheriae
1856,1.68542154317435,2.87019609003042,1.78447882979642,0.181600312323792,0.981908665471664,136857,1,1716,Corynebacterium testudinoris
1857,-0.153209014224591,3.07373332752999,0.134142754655059,0.714174774743804,1,401472,1,1716,Corynebacterium ureicelerivorans
1861,2.47398921555281,3.54168275139053,5.68610127883178,0.0170998040881683,0.231270912212656,92645,1,963,Herbaspirillum frisingense
1863,-8.6910803123373e-11,3.73082279574948,-1.98822895924877e-08,1,1,2082386,1,316612,Methylibium sp. Pch-M
1865,1.63599776749775,2.60683959613361,1.48708080516258e-07,0.999692314284253,1,1926494,1,1822464,Paraburkholderia sp. SOS3
1872,2.84137426402535,4.01183004620415,8.3876649976659,0.00377775901614709,0.103320057956275,1682113,1,1763,Mycobacterium sp. YC-RL4
1874,-1.36231324825593,2.57246074919403,1.16503691138803e-07,0.999727660964141,1,481146,1,434,Acetobacter ascendens
1877,0.999962660763768,7.78246287193974,0.817915059291977,0.365790459511598,1,421525,1,59732,Chryseobacterium haifense
1879,2.51706967931274,2.64845229041557,-4.4306158741847e-09,1,1,1265445,1,59732,Chryseobacterium camelliae
1880,0.791862503033696,11.0747176553513,0.532324002559932,0.465631436056902,1,536441,1,59732,Chryseobacterium taklimakanense
1882,0.849874552260238,3.6780676762799,0.458230063314808,0.498452319130779,1,1609758,1,165696,Novosphingobium sp. P6W
1889,3.93751411364134,3.26255749330894,9.43874555475335,0.00212448757877597,0.0737616529353362,207745,1,34072,Variovorax sp. WDL1
1890,1.32343406781034,3.66678241954713,2.33214787096285,0.126726911103988,0.804478002230095,436515,1,34072,Variovorax boronicumulans
1898,1.15885664443365e-14,8.87272054631254,-5.21110266049618e-08,1,1,2040586,1,40323,Stenotrophomonas sp. Pemsol
19,1.24425325804758,16.7221426601708,1.20463807624099,0.272396643034059,1,2689328,1,-200011012,Atrato Partiti-like virus 3
1901,5.80297410636289,2.86626945039653,17.9607698552524,2.25504858510133e-05,0.00419439036828847,294699,1,150247,Anoxybacillus amylolyticus
1905,-3.8937154850476,2.89755993494029,1.02208606023169e-08,0.999919335249781,1,180957,1,122277,Pectobacterium brasiliense
1927,-1.56378643424442e-14,4.5552586190868,-2.56903511797191e-08,1,1,2575923,1,1696,Brevibacterium sp. CS2
1938,3.64016936768235,2.77290379054886,6.68772663914297e-08,0.999793661954169,1,1373,1,1372,Planococcus citreus
1939,1.3389476758944,2.71785504304592,1.79648487062915,0.180138038460854,0.979698103909905,1038856,1,1372,Planococcus plakortidis
1940,1.48628788171265,2.82381366274875,1.77595424630118,0.18264690747608,0.984705066392777,192421,1,1372,Planococcus maritimus
1941,1.60471523430636,3.46848420594995,2.8344302579725,0.0922635189919699,0.680347045535045,200991,1,1372,Planococcus rifietoensis
1960,2.92575391540923e-10,2.50450072556395,1.02539337021312e-08,0.999919204845956,1,1286,1,1279,Staphylococcus simulans
1961,4.76240820857454,4.92063320927463,9.1097938119176,0.00254244529520731,0.0829640043699227,29382,1,1279,Staphylococcus cohnii
1963,-1.04694116792601,3.56110366328683,-1.6648710499112e-07,1,1,29380,1,1279,Staphylococcus caprae
1964,-2.17166092746982,3.87424032571516,5.78898335658454,0.0161269128423823,0.222706140916797,29385,1,1279,Staphylococcus saprophyticus
1968,4.7681977654863,3.310707580777,9.57977265520772,0.00196732765777329,0.0717495969305554,399,1,1525371,Neorhizobium galegae
1970,1.63600163162793,2.53684072518759,7.51831139567116e-08,0.999781223731421,1,167964,1,233189,Anaerolinea thermophila
1972,2.61182260068426,4.49791940654623,7.27832829296644,0.00697914560996532,0.134480198152801,34103,1,34102,Sphaerotilus natans
1976,-0.556306280643095,2.68606008560466,-5.94761075944916e-08,1,1,34,1,32,Myxococcus xanthus
1977,1.52992541059522,3.77414977107432,2.06088049858774,0.151122825057717,0.859729748719074,1332080,1,165695,Sphingobium baderi
198,-2.23916700933229,3.14717568791668,1.21142252202261,0.271050577938095,1,1791,1,1866885,Mycolicibacterium aurum
1983,1.63599621754198,3.68860477121129,2.44015208039627e-07,0.999605861834427,1,84595,1,2053,Gordonia polyisoprenivorans
1987,0.914065409647384,2.5272957186421,-1.30002232978654e-07,1,1,133453,1,233191,Caldilinea aerophila
1988,0.248696685076374,2.94663338352717,1.95427471997981,0.162126952704976,0.904617002474632,240495,1,1847,Pseudonocardia dioxanivorans
199,2.44524555792682,7.30888782227964,2.77699162916736,0.0956276393787198,0.688417469772687,117567,1,1866885,Mycolicibacterium frederiksbergense
1993,0.500791611572787,2.8557998027828,0.126665817388599,0.721914395879264,1,364410,1,364409,Granulibacter bethesdensis
1997,-1.41101359661084,2.4735946089571,-7.58106395437608e-08,1,1,991904,1,991903,Polymorphum gilvum
1999,1.63600185629642,2.55241808909375,8.79575718926162e-08,0.999763366258208,1,34018,1,1081,Rhodospirillum centenum
2000,-6.55612491879568e-10,2.50769530868152,4.22784642850615e-08,0.999835941151016,1,2003315,1,1111,Porphyrobacter sp. CACIAM 03H1
2002,-4.90744213280334,5.21631654332024,10.8976739897022,0.000962850913220746,0.0484027756375834,1260,1,150022,Finegoldia magna
2006,1.0584148483472,2.63651320135566,2.08353733976768,0.148894777824186,0.85473882708649,121719,1,227873,Pannonibacter phragmitetus
2018,-1.41595071941271,3.70593702193367,1.4294371669065,0.231856315094867,1,83655,1,83654,Leclercia adecarboxylata
2020,4.66847390990957,3.44848956763438,-1.69999911037166e-07,1,1,730,1,724,[Haemophilus] ducreyi
2021,2.02967927071791,4.65141710216343,2.06064645613215,0.151146036468353,0.859729748719074,33050,1,165697,Sphingopyxis macrogoltabida
2023,5.66551496400397e-15,3.3276248673053,-3.14899040176897e-09,1,1,546874,1,53387,Friedmanniella sagamiharensis
2025,2.64795265116811,10.1778549133929,4.17966243386009,0.0409118487324949,0.388668897623743,857417,1,53457,Janibacter indicus
2027,1.51723670504823,4.58836423633045,1.43603064468488,0.230782749988574,1,648,1,642,Aeromonas caviae
2031,1.63600402271992,2.65637228792599,1.86757567632867e-07,0.999655190555824,1,709797,1,-200041294,Bradyrhizobiaceae bacterium SG-6C
2035,1.23387498465589,2.79840488343533,7.2348715463022e-08,0.999785387275171,1,531844,1,-200049546,Flavobacteriaceae bacterium 3519-10
2037,1.2086718436716,3.25603360684244,1.37032794068527,0.241755546956938,1,55518,1,13134,Magnetospirillum gryphiswaldense
204,-4.25970030794969,3.15140439380269,-3.19426431971692e-08,1,1,2565559,1,40323,Stenotrophomonas sp. PAMC25021
2041,1.25306185278301,3.79858165828892,2.65709654143032,0.103088755828117,0.716970556242969,94132,1,174951,Ramlibacter tataouinensis
2043,-0.147299976289181,3.85357510096292,1.95134509296169,0.162441977863724,0.904617002474632,582,1,581,Morganella morganii
2044,2.41395798795115,4.77198357982943,3.507168106369,0.0611038174394257,0.505124890832585,666,1,662,Vibrio cholerae
2046,-0.237632957356553,14.683832500235,0.0450764631752918,0.831863491195958,1,2607737,1,1299308,Guadeloupe mosquito quaranja-like virus 1
205,-0.126319158392488,2.56074111062027,-6.87274113175818e-08,1,1,1793721,1,40323,Stenotrophomonas sp. KCTC 12332
2054,0.0207147426023708,5.29624199454988,0.00419722931978583,0.948344366759633,1,39691,1,1866885,Mycolicibacterium moriokaense
2065,-3.81859394750516,3.39984149981945,8.85505357928196e-09,0.999924918030278,1,1985738,1,110456,Escherichia virus T7
2087,0.436887286200774,2.45073522398397,-7.70132360106146e-08,1,1,1404768,1,374,Bradyrhizobium amphicarpaeae
2093,-0.126457470580193,2.78675242850888,1.82114167301961e-07,0.999659504078299,1,2202826,1,407,Methylobacterium sp. 17Sr1-1
2097,-2.03766486862654e-14,3.20632161153255,-2.95915928205659e-07,1,1,1479019,1,407,Methylobacterium sp. C1
2099,-2.43532034773964,2.61499635365785,-2.92310424754305e-08,1,1,818,1,816,Bacteroides thetaiotaomicron
21,9.41046927431128,9.20207103226553,2.48499702593108e-07,0.999602256601571,1,148814,1,1578,Lactobacillus kunkeei
2100,2.09705621692401,4.17657230463336,2.61945222381376,0.105560875811939,0.727197144482247,47678,1,816,Bacteroides caccae
211,0.886017966115848,4.64494639494153,0.447700075772161,0.503429180034543,1,1904944,1,40323,Stenotrophomonas sp. LM091
212,3.27833849089003,3.04408848668638,7.53880167769967,0.00603841898923956,0.124793992444284,83617,1,40323,Stenotrophomonas nitritireducens
213,1.04429936567698,3.50931240357664,0.582302811490841,0.445411105327887,1,128780,1,40323,Stenotrophomonas acidaminiphila
214,1.69389259078758,3.9517829670926,1.03611963116205,0.308725663468026,1,2005046,1,40323,Stenotrophomonas sp. WZN-1
2153,3.46019975169213,2.63603194435197,8.88844257120601,0.00286981422578794,0.0875058108191076,53407,1,286,Pseudomonas asplenii
2154,-1.92834225129687e-11,2.88013675679586,5.11587572304961e-09,0.999942931027408,1,47884,1,286,Pseudomonas taetrolens
2158,1.63919542125429,5.39328601266292,2.38011570159726,0.122888445016045,0.799197055685331,129817,1,286,Pseudomonas brenneri
216,0.34112666977987,12.6761146561508,0.0940329349238596,0.759111389587966,1,40324,1,40323,Stenotrophomonas maltophilia
2167,-2.59239939720788,2.97536389516233,2.40642066273722e-08,0.99987622702386,1,658225,1,13687,Sphingomonas glacialis
2172,0.436872040838766,2.8735478549978,-4.12906686619863e-08,1,1,2675225,1,165696,Novosphingobium sp. Gsoil 351
2173,-0.0612419067957153,2.60490760158156,2.07167586196988e-07,0.999636837539854,1,2571749,1,165696,Novosphingobium sp. ABRDHK2
2175,0.795324506566827,2.79537810580257,7.65002710068075e-08,0.999779315646516,1,68909,1,1298,Deinococcus geothermalis
2177,1.55452991531409,3.78693773682057,3.73394719588305e-08,0.999845821383315,1,2562582,1,41275,Brevundimonas sp. 'scallop'
218,1.35722956524174,11.0017005498565,1.39160881179585,0.238133597658122,1,200451,1,286,Pseudomonas poae
2182,4.21785601105378,3.27190176058885,8.93509300686105,0.00279743224263155,0.0867203995215781,1120045,1,379,Rhizobium grahamii
2192,-2.10652602778041,3.19719735703665,-4.81842690192025e-08,1,1,37919,1,1827,Rhodococcus opacus
2194,0.649260986515074,4.40355856886942,2.35110036328479e-07,0.999613120579407,1,2651974,1,47420,Hydrogenophaga sp. BPS33
2199,0.0434026247588277,2.6887513455893,-4.83298947528965e-08,1,1,146827,1,1716,Corynebacterium simulans
22,-0.570851093527022,9.12180753722935,-3.25346860563513e-08,1,1,1590,1,1578,Lactobacillus plantarum
220,-1.0469242536821,2.46956653271354,2.54299010737924e-07,0.999597642243015,1,2664899,1,286,Pseudomonas sp. CFSAN084952
2200,1.71705727180557,4.52397018338422,1.72623880557981,0.188891950432563,1,43770,1,1716,Corynebacterium striatum
2208,2.55017372794812e-07,2.58813549177397,-1.03308650523104e-09,1,1,1792307,1,85413,Bosea sp. PAMC 26642
2209,0.124642961831996,3.42173320608114,1.80567888826067,0.179027458406254,0.976513409488656,1526658,1,85413,Bosea vaviloviae
221,6.17839868800171,4.83296414205066,15.1436188911761,9.96344818584892e-05,0.0101430743519713,2126069,1,286,Pseudomonas sp. LBUM920
2217,-2.02014439201014,3.27749060980695,2.83223800649758,0.0923895277977735,0.680347045535045,1315974,1,165695,Sphingobium sp. TKS
222,4.69648844552772,5.21340894782226,8.02829467802412,0.00460521780686388,0.118968126677317,1573711,1,286,Pseudomonas sp. R76
223,1.5441662097484,2.71595688979569,2.17539848261289,0.140233188880447,0.838096529644451,2605424,1,286,Pseudomonas sp. J380
2232,-1.01856904401081,2.46681552899275,5.01110370976221e-08,0.999821389595775,1,1173026,1,102231,Gloeocapsa sp. PCC 7428
224,1.66919176178631,4.11179783848662,1.78541013521861,0.181486393869565,0.981908665471664,2169583,1,286,Pseudomonas sp. SXM-1
2248,0.354038688854688,2.74430817297752,-1.11914609135511e-07,1,1,61015,1,1279,Staphylococcus succinus
2250,2.7465683185268,4.61164101394211,2.65570641516648,0.10317891028989,0.716970556242969,1610493,1,72763,Tessaracoccus flavus
2253,0.256905897127288,2.9180978246033,1.02364996479309e-07,0.999744720587329,1,1795631,1,34072,Variovorax sp. PAMC 28711
2254,0.637842113036902,2.65798894219806,1.72772693929346e-07,0.999668351832892,1,488729,1,32008,Burkholderia metallica
2259,0.279923688569706,8.66166553595582,0.0743985471947184,0.785036963061144,1,1270,1,1269,Micrococcus luteus
226,0.773641404248226,10.990789567951,0.480781685659011,0.488068458349173,1,294,1,286,Pseudomonas fluorescens
2260,-0.0173843202251759,2.731561495163,-1.045724147275e-07,1,1,381,1,68287,Mesorhizobium loti
2262,-6.59379625390495e-09,2.62857002613887,-2.14042827906269e-09,1,1,1463165,1,570,Klebsiella quasipneumoniae
2269,2.90946517952199e-12,2.62680476537819,4.06021705146031e-09,0.999949158929481,1,1842535,1,150203,Blastomonas sp. RAC04
227,-1.91261494841219,3.17223759975659,-3.38985302050787e-08,1,1,253237,1,286,Pseudomonas sp. phDV1
2272,0.755758975080655,2.96921219678721,0.848951612840089,0.356849090660345,1,33039,1,572511,[Ruminococcus] torques
2275,0.753052027757635,3.29466583125977,0.350726747080785,0.553702024229078,1,155892,1,75,Caulobacter vibrioides
2286,-0.663903976692998,7.53747517200543,0.391416349099927,0.531555846638514,1,1756150,1,308865,Elizabethkingia ursingii
2288,2.05116671281798,9.4654001003741,2.85150060335336,0.091288692731145,0.679187873919719,238,1,308865,Elizabethkingia meningoseptica
2289,-0.749624236307121,5.56038694321366,0.421206224529826,0.5163357745559,1,1756149,1,308865,Elizabethkingia bruuniana
2302,1.37963696731693e-16,3.54795632297401,1.41468525782784e-08,0.999905099177951,1,1636603,1,469,Acinetobacter sp. ACNIH1
2308,-3.18235784052156,3.44120772678222,4.62312902968844,0.0315436457624808,0.331327296817906,1763828,1,1763827,Hankyongella ginsenosidimutans
231,0.61259980686046,7.57046264404497,0.316503218946266,0.573716699365357,1,47883,1,286,Pseudomonas synxantha
2313,1.5018840644899,2.7288191321753,1.88608208162577e-07,0.999653486353807,1,450365,1,92793,Aquabacterium fontiphilum
232,0.464164282945472,5.95777437352589,0.158384340584035,0.690648391817975,1,301,1,286,Pseudomonas oleovorans
2320,7.75711255485089e-08,2.58540061984268,-2.3563764273149e-09,1,1,1245526,1,286,Pseudomonas guangdongensis
2328,0.94953923739141,4.90341120502945,0.655875813325103,0.418019723142112,1,1415630,1,286,Pseudomonas sp. TKP
2329,2.95247850544614,3.07843642551725,-2.67920345464745e-07,1,1,46677,1,286,Pseudomonas agarici
233,1.65415395285372,3.40280917976694,5.96310709418734,0.0146082749732831,0.213947964175642,47885,1,286,Pseudomonas oryzihabitans
2338,3.61461558729058e-08,2.55328687226719,-4.54791759807449e-10,1,1,538381,1,152161,Stappia indica
2339,-4.74330917666807e-08,2.52906238837144,2.21653451148995e-09,0.999962435526157,1,1881061,1,152161,Stappia sp. ES.058
234,0.345011345024846,8.40287220439691,0.0951729611117713,0.757701023390945,1,33069,1,286,Pseudomonas viridiflava
235,0.851471791040652,2.46273030086027,-3.45682891200738e-08,1,1,1173288,1,286,Pseudomonas sp. R4-39-08
2358,1.91667019677213e-10,2.86082665415917,3.19186206354516e-08,0.999857451675608,1,157673,1,697331,[Mannheimia] succiniciproducens
2362,1.77987954045277,3.60696727570127,3.35814829442835,0.0668732235911607,0.538459722422333,459526,1,237,Flavobacterium anhuiense
2373,0.935558803043934,7.03202735685943,0.540738788496796,0.462126709746742,1,253,1,59732,Chryseobacterium indologenes
2374,6.5057505698579,3.34442867650757,22.412115730635,2.19981932835563e-06,0.000733172830327101,112234,1,59732,Chryseobacterium joostei
2377,-1.01767952121879,3.20893687757895,2.21217648727882,0.136925371195933,0.834685398137933,250,1,59732,Chryseobacterium gleum
2379,-4.68057842020454e-15,3.94449165326671,-9.92192283888471e-09,1,1,2560053,1,265,Paracoccus sp. 2251
238,0.942433174916232,7.39995464416556,0.618909506454656,0.431452809010519,1,47878,1,286,Pseudomonas azotoformans
2382,-0.177169583702578,2.49215095011086,1.64477259367857e-07,0.999676411573635,1,864828,1,149698,Massilia umbonata
2385,3.16397289660619,3.64735309946767,3.20499111776725,0.0734139073693473,0.578601134351636,482462,1,1763,Mycobacterium dioxanotrophicus
2386,1.45184764928113,2.4779651172302,-8.00258570521351e-08,1,1,222805,1,1763,Mycobacterium chimaera
2387,-2.23003712603012,2.99507819101527,4.07039379979324e-09,0.999949095253947,1,1768,1,1763,Mycobacterium kansasii
2389,0.864591920852263,4.97590274270687,0.336279811367277,0.56198449716715,1,1764,1,1763,Mycobacterium avium
239,-0.163263289779578,6.12877062870808,0.0212132398194314,0.884199544714092,1,101564,1,286,Pseudomonas alcaliphila
2400,-0.145661265177656,2.55238448755307,1.15506527009757e-07,0.999728828954162,1,1125847,1,379,Rhizobium sp. NT-26
2403,3.18528496348631,5.02479923803708,3.80028004233407,0.0512440116098896,0.449593686766013,1828,1,1827,Rhodococcus fascians
2404,4.21889939959645,3.50745257028934,7.49943230755481,0.00617184449294256,0.126149788537068,1564114,1,1827,Rhodococcus sp. B7740
2405,-2.02923566756242,3.06567408745172,4.39962551959804,0.035946823078959,0.355644100674807,1299,1,1298,Deinococcus radiodurans
2406,-2.24153451762446e-16,10.650235545669,-7.43098595989977e-08,1,1,2211160,1,40323,Stenotrophomonas sp. pho
2412,-0.619061566068668,2.70939586410518,-1.67360601821542e-07,1,1,217204,1,222,Achromobacter insolitus
2413,2.55017372794812e-07,2.58813549177397,-1.03308650523104e-09,1,1,72557,1,222,Achromobacter ruhlandii
2417,0.0499362175916723,2.64920213444083,6.34323598092124e-08,0.9997990465387,1,82541,1,106589,Cupriavidus gilardii
2421,-1.05562995572703,2.88669581352934,3.45365755223103,0.0631119653425165,0.517128879017976,407020,1,165695,Sphingobium sp. MI1205
2426,-7.42546052386952e-13,2.72324461637723,-2.89790236251974e-09,1,1,2494701,1,547,Enterobacter chengduensis
2427,-2.3951981642652e-10,2.72331502546357,-7.14707937277126e-09,1,1,399742,1,547,Enterobacter sp. 638
2428,3.02331302429889,2.63048787519699,1.38996112397649e-08,0.999905932113331,1,881260,1,547,Enterobacter bugandensis
2429,2.15962819479109,4.14287064114922,3.31419654498585,0.0686838868350552,0.548291972159668,299767,1,547,Enterobacter ludwigii
243,-4.84456219292555,4.43552412459304,11.8657020116231,0.000571772133902522,0.036672281691679,198620,1,286,Pseudomonas koreensis
2430,-1.4093361926555e-11,2.78228170583671,3.70395625282072e-09,0.999951440636499,1,2081702,1,1654,Actinomyces sp. oral taxon 897
2432,-1.87479280967032e-13,3.09970103431278,1.03325703548762e-08,0.999918895631655,1,520,1,517,Bordetella pertussis
2435,4.57790311554944e-07,2.51774989618812,-2.00979677345003e-10,1,1,110321,1,28105,Sinorhizobium medicae
2437,2.52121910093355e-08,2.62231418708925,-1.74230052607527e-09,1,1,65058,1,1716,Corynebacterium ulcerans
2439,0.375684096254914,4.29483830462444,0.103676050933785,0.74746204565982,1,161899,1,1716,Corynebacterium singulare
244,2.33501642684766e-07,2.56836400080198,-3.14697601311309e-10,1,1,53412,1,286,Pseudomonas resinovorans
2444,-3.4201489277917,3.25208305831201,-1.72930995745446e-07,1,1,1945512,1,10,Cellvibrio sp. PSBB023
2445,5.87161985086183,5.82850260383397,17.1984873122403,3.36704354596568e-05,0.00447335785392583,34015,1,150203,Blastomonas natatoria
245,0.545135970724906,2.55266011879073,-1.53713282990964e-07,1,1,47879,1,286,Pseudomonas corrugata
2461,0.629960020853312,4.58183087049939,0.145846001756524,0.702537102148453,1,47920,1,12916,Acidovorax delafieldii
2466,0.551279700926062,2.54143347970797,1.67319124777521e-07,0.9996736280386,1,46126,1,1279,Staphylococcus chromogenes
2467,0.0826744744195124,2.54094257341019,-1.93816934057622e-07,1,1,1288,1,1279,Staphylococcus xylosus
2468,1.87222227202731,3.62032528266674,1.22529627626292,0.26832375441405,1,1283,1,1279,Staphylococcus haemolyticus
247,1.36178322468649,8.013135605403,1.39845152078654,0.236983008632793,1,380021,1,286,Pseudomonas protegens
2474,2.03983287714173e-14,4.66348639716861,-3.37267600514224e-08,1,1,1749,1,1912215,Acidipropionibacterium jensenii
2477,-2.70806477129419,3.19089602219335,-1.77069017226472e-07,1,1,263,1,262,Francisella tularensis
2479,-2.75577756931992,2.73551018302039,-1.99782395071679e-08,1,1,40576,1,626,Xenorhabdus bovienii
2481,2.68327866950476,8.19551345345844,3.00673102040032,0.082919361199013,0.627289737315522,43669,1,43668,Brachybacterium faecium
2495,-8.49667083867643e-09,2.60063560697019,5.05668928951764e-09,0.999943262108085,1,1288970,1,1182780,Magnetospira sp. QH-2
2497,3.30251236712781,2.88053112315483,-5.54772441319074e-08,1,1,1015,1,59735,Bergeyella zoohelcum
2499,-1.87566228553004e-13,2.94908481061351,8.54880610745568e-09,0.999926227789903,1,349221,1,213485,Micavibrio aeruginosavorus
2501,5.5754076234801,5.54733525730941,17.49755307888,2.87677695811076e-05,0.00445900428507168,1898103,1,-200075787,Rhodocyclaceae bacterium
2505,1.0712757834825,5.06443574418361,0.421489198211056,0.516194897162979,1,368607,1,29580,Janthinobacterium svalbardensis
2506,-3.15523430116094,3.7643305763192,4.82532259246598,0.0280446166441536,0.312353215318118,419475,1,528,Ochrobactrum pseudogrignonense
2509,-3.69095113450703,4.37518398037085,7.63602802588377,0.00572137670547665,0.12257862472707,347,1,338,Xanthomonas oryzae
2510,-3.30189615792328,5.93722786292752,4.04944226330058,0.0441859411472761,0.405779294234405,339,1,338,Xanthomonas campestris
2511,0.842378562427131,3.64169513510167,0.28968186200931,0.590424472710859,1,1311,1,1301,Streptococcus agalactiae
2513,1.15440043443311e-09,2.63234838828767,-1.44765621712395e-09,1,1,1648404,1,1041,Erythrobacter atlanticus
2514,0.652166501207391,5.34229423267556,3.21792264192367,0.0728360093839555,0.576489265762371,1377,1,1375,Aerococcus viridans
2517,0.2589186433299,3.16461033943348,-1.96087654558141e-07,1,1,1366,1,1357,Lactococcus raffinolactis
2519,-3.36979622031718,4.34731887051153,6.90616417386991e-08,0.999790319276921,1,35701,1,2697,Heliobacterium modesticaldum
2521,2.17093910960943,2.88002533758521,-3.06292069041092e-07,1,1,1079,1,59282,Blastochloris viridis
2524,-0.437366470781261,3.28069650167914,3.40674759513604e-08,0.999852731440765,1,134537,1,1822464,Paraburkholderia fungorum
2525,0.0608051380736629,2.69609221235282,3.72527768632835e-08,0.999846000473922,1,60549,1,1822464,Paraburkholderia phenazinium
2526,1.35203370878508,3.17761205862837,0.721452912511282,0.395667740690606,1,1774,1,670516,Mycobacteroides chelonae
2529,0.0806934522390941,2.45570741174445,1.55479051855423e-07,0.999685387486787,1,310581,1,165697,uncultured Sphingopyxis sp.
2532,-0.627576341851597,4.19043620530838,0.173383571329843,0.677122062514913,1,946333,1,212743,Rhizobacter gummiphilus
2535,2.5049510612176,3.75288453508444,2.04297634809336e-07,0.999639361808857,1,36814,1,1866885,Mycolicibacterium rhodesiae
2536,-1.17124178127134,3.29261027918796,2.39165210302872e-07,0.999609798398769,1,126673,1,1866885,Mycolicibacterium doricum
2537,-0.353915222317504,3.27498102332538,1.49168850060022,0.221954664161761,1,1772,1,1866885,Mycolicibacterium smegmatis
2538,1.14250244462207,3.98936074831998,1.12793898357577,0.288215384709518,1,1804,1,1866885,Mycolicibacterium gilvum
2559,3.32633684848355,3.04213083283359,-7.16125949651314e-08,1,1,2419774,1,2680004,Protaetiibacter intestinalis
256,-1.06079250061236,6.56455027356056,0.888879153152374,0.345781227572094,1,76758,1,286,Pseudomonas orientalis
257,0.601220555801339,11.2642169254118,0.235043956586296,0.627808772301498,1,303,1,286,Pseudomonas putida
258,1.21328469215383,5.0628376816822,0.985275918623273,0.320899728732785,1,29442,1,286,Pseudomonas tolaasii
259,9.34152529156271e-08,2.50276922907874,-1.34932434114887e-08,1,1,1886807,1,286,Pseudomonas sp. TMW 2.1634
2594,2.38911921638333,3.40473609664194,2.31639795550905,0.128016163635443,0.80520717992963,251701,1,286,Pseudomonas syringae group genomosp. 3
2595,-0.16990210204862,3.00161818949451,2.07933400920492,0.149305307269698,0.85473882708649,1758189,1,469,Acinetobacter sp. ACNIH2
2596,2.47168577929768,3.2119903943062,3.423141547169,0.0642885639502461,0.519898821510686,1646498,1,469,Acinetobacter sp. TTH0-4
26,2.46173381243561,4.22943624414602,2.08211712759976e-07,0.999635923519049,1,2419772,1,1578,Lactobacillus sp. BHWM-4
2606,0.0579842769235821,3.11194937639779,8.97402614441489e-08,0.999760980287207,1,553,1,53335,Pantoea ananatis
261,3.58303649682026,4.96587242116323,9.51359413446863,0.00203955298485788,0.0729532413814548,75588,1,286,Pseudomonas libanensis
2611,0.188866527232931,3.54004729650282,1.67074204615473,0.196159172980463,1,84292,1,33882,Microbacterium chocolatum
2620,-1.41819971224219,2.74814797531051,3.63798743796865,0.0564751636295914,0.479652074662283,2048897,1,379,Rhizobium sp. NXC24
2622,-1.24264787932893,2.60211883516215,2.11116033099756e-07,0.999633393083157,1,350,1,349,Zoogloea ramigera
2634,4.78866488409288e-12,4.04060259670448,-1.17060068305364e-08,1,1,47917,1,613,Serratia fonticola
2636,2.85427417825968,2.61544937277344,-1.22776320665707e-07,1,1,1842539,1,85413,Bosea sp. RAC05
2638,-1.98547000362074,2.58326730040775,3.27178284464935e-09,0.99995436140178,1,311180,1,354203,Yangia pacifica
2655,5.91164678896349,4.76729092891619,-1.29026354045436e-08,1,1,405212,1,29330,Alicyclobacillus acidocaldarius
2666,1.05795127100578,2.60744271175253,1.16355471035945e-07,0.999727834258931,1,332163,1,332162,Candidatus Solibacter usitatus
2667,-1.85501784806767,4.71005623693773,2.86468102894695,0.0905436579003068,0.676350215640846,1744,1,1743,Propionibacterium freudenreichii
2668,1.42855865364833,3.01556105903136,1.0609831559771,0.302991056970682,1,74313,1,41275,Brevundimonas subvibrioides
2671,4.09615543395215e-07,2.48150594662234,2.97255553505238e-10,0.999986243591937,1,150123,1,190323,Plantibacter flavus
2674,-0.799846698056346,2.8728246327088,2.35681669558081,0.124736495395666,0.799197055685331,630,1,629,Yersinia enterocolitica
2675,4.20053980590558,3.32389314377603,11.3308482954945,0.000762300704740687,0.0453995542929239,1736675,1,46913,Devosia sp. A16
2694,3.21331290882866,3.27014572327616,7.83872652909886,0.00511386198823448,0.121368542004205,195105,1,366614,Haematobacter massiliensis
2698,1.61157968233075,2.51423875631495,6.83233327691823e-08,0.999791443092744,1,153151,1,1906945,Parageobacillus toebii
2704,1.89239551867594,9.2725087614014,2.08078427162242,0.149163519184059,0.85473882708649,1276,1,57499,Kytococcus sedentarius
2717,-3.18949044003164,3.48455230143315,3.43357366175987,0.0638837253942169,0.518880913682286,29394,1,29393,Dolosigranulum pigrum
272,0.470835493235532,7.28330173751946,0.148777419268114,0.699706448606377,1,1274359,1,286,Pseudomonas sihuiensis
2722,1.57119011709731,2.81071526996121,5.19661493756811,0.0226309180663065,0.27693097107454,237609,1,286,Pseudomonas alkylphenolica
2730,3.0662584182826,2.85439659658436,5.90992233202219,0.0150558356469781,0.216996747628231,2067572,1,286,Pseudomonas sp. NC02
2731,3.12960721348654,3.32434489948031,6.01462341832522,0.0141878058446595,0.211114550968533,2083054,1,286,Pseudomonas sp. LG1D9
